text,adv_text,minimal_k
 Pelecorhynchus is a genus of flies from the family Pelecorhynchidae. The adults mostly feed on nectar of Leptospermum flowers. Larvae have been collected in the damp margins of swamp areas where they feed on earthworms., Pelecorhynchus is a genus of flies from the family Pelecorhynchidae. The adults mostly feed on nectar of Leptospermum flowers. Larva have been collected in the damp margins of swamp areas where they feed on earthworms.,1.0
 Airén is a variety of Vitis vinifera a white grape commonly used in winemaking. This grape is native to Spain where it represents about 30% of all grapes grown. As of 2010 Airén was estimated to be the world's 3rd most grown grape variety in terms of planted surface at 252000 hectares (620000 acres) down from 306000 hectares (760000 acres) in 2004 where it held 1st place although it is almost exclusively found in Spain., Airén is a variety of Vitis vinifera a white grape commonly used in winemaking. This grape is native to Spain where it represents about 30% of all grapes grown. As of 2010 Airén was estimated to be the world's 3rd most grown grape variety in terms of planted surface at 252000 hectares (620000 acres) down from 306000 hectares (760000 acres) in 2004 therefore it held 1st place although it is almost exclusively found in Spain.,1.0
 The Pleasant Grove Historic District is a 112-acre (45 ha) historic district in Pleasant Grove Utah that was listed on the National Register of Historic Places in 1995.The district's significance dates from 1853 when a fort was built that attracted expanded settlement. Development at first was within the 1853 fort's walls and includes vernacular adobe buildings from 1853. The district includes about a 16 block area., The Pleasant Grove Historic District is a 112-acre (45 ha) historic district in Pleasant Grove Utah that was listed on the National Register of Historic Places in 1995.The district's significance dates from 1853 when a fort was built that attracted expanded settlement. Development at first was within the 1853 fort's walls and includes vernacular adobe buildings from 1853. The district includes about a 16 inhibit area.,1.0
 Ralph Domenick Pratt is a former member of the Pennsylvania House of Representatives. Pratt was born in 1940 in New Castle. He was later Judge of the Pennsylvania Courts of Common Pleas., Ralph Domenick Pratt is a former member of the Pennsylvania House of Representatives. Pratt was born in 1940 in New Castle. He was posterior Judge of the Pennsylvania Courts of Common Pleas.,1.0
 Ceyhun Eriş (born 15 May 1977) is a Turkish professional footballer who plays as an attacking midfielder. He is currently unattached after being part with Assyriska FF in Superettan in the end of the 2012 season., Ceyhun Eriş (born 15 May 1977) is a Turkish professional footballer who plays as an attacking midfielder. He is currently unattached then being part with Assyriska FF in Superettan in the end of the 2012 season.,1.0
 Community Christian Church was designed by Frank Lloyd Wright and sits across from the Country Club Plaza's main shopping district on Main Street at East 46th Street in Kansas City Missouri.In April 1940 members of the church congregation contracted Wright and asked him to design a new building to replace their previous church which had been destroyed in a fire., Community Christian Church was designed by Frank Lloyd Wright and sits across from the Country Club Plaza's main shopping district on Main Street at East 46th Street in Kansas City Missouri.In April 1940 members of the church congregation contracted Robinson and asked him to design a new building to replace their previous church which had been destroyed in a fire.,1.0
 Children of a Lesser God is the second album by the Wu-Tang Clan-affiliated American rap group Wisemen released on October 26 2010 on Babygrande Records., Children of a Lesser Chrissake is the second album by the Wu-Tang Clan-affiliated American rap group Wisemen released on October 26 2010 on Babygrande Records.,1.0
 Champion REIT is a real estate investment trust formed to own and invest in an income-producing portfolio of prime grade 'A' office and commercial properties primarily in Asia., Champion REIT exists a real estate investment trust formed to own and invest in an income-producing portfolio of prime grade 'A' office and commercial properties primarily in Asia.,1.0
 Saline High School is the only high school in Saline Michigan. The school a part of the Saline Area Schools moved to its 46152 m² (500000sq-ft.) facility on roughly 81 hectares (200 acres) of land on Industrial Drive in August 2004. It is the 2nd largest high school in the state of Michigan.[citation needed] The principal as of the 2013-2014 year is Julie Helber and the assistant principal is Marie Schluter., Saline High School is the only high school in Salt Michigan. The school a part of the Saline Area Schools moved to its 46152 m² (500000sq-ft.) facility on roughly 81 hectares (200 acres) of land on Industrial Drive in August 2004. It is the 2nd largest high school in the state of Michigan.[citation needed] The principal as of the 2013-2014 year is Julie Helber and the assistant principal is Marie Schluter.,1.0
 The Ginn-Lesniak Kestrel is a one-off homebuilt two seat sailplane designed in the United Kingdom in the 1950s and flown in 1969., The Ginn-Lesniak Kestrel exists a one-off homebuilt two seat sailplane designed in the United Kingdom in the 1950s and flown in 1969.,1.0
 Iridoideae subfamily is one of the two main subfamilies in the popular Iridaceae family. It contains the best-known genus - Iris. The members of this subfamily are widely distributed all over the world. They grow in all continents except Antarctica.They produce typical sword-shaped leaves and have mainly corms or rhizomes. There are some exceptions which have bulbs. These are two subgenera of Iris - Xiphium and Hermodactyloides., Iridoideae subfamily is one of the two main subfamilies in the popular Iridaceae family. It contains the best-known kinds - Iris. The members of this subfamily are widely distributed all over the world. They grow in all continents except Antarctica.They produce typical sword-shaped leaves and have mainly corms or rhizomes. There are some exceptions which have bulbs. These are two subgenera of Iris - Xiphium and Hermodactyloides.,1.0
 The Other Side is a Country/Gospel/Christian album by country singer Billy Ray Cyrus. It is also the only album he recorded for the Word Records label. Three singles were released from the album Always Sixteen Face of God and the title track. Although Always Sixteen failed to enter the Hot Country Songs chart Face of God and The Other Side peaked at number 54 and number 45 respectively., The Other Side is a Country/Gospel/Christian album by country singer Billy Ray Cyrus. It is also the only album he recorded for the Word Records label. Three singles were released from the album Always Sexton Face of God and the title track. Although Always Sixteen failed to enter the Hot Country Songs chart Face of God and The Other Side peaked at number 54 and number 45 respectively.,1.0
 Toa Payoh Hospital was located at 51 Toa Payoh Rise Toa Payoh Singapore. The hospital started operating on 20 May 1959 and merged with Changi Hospital to form the current Changi General Hospital located in Simei. The premises of the hospital had been demolished since then., Toa Payoh Hospital was located at 51 Toa Payoh Rise Toa Payoh Singapore. The hospital started operating on 20 May 1959 and merged with Changi Hospital to form the current Changi General Hospital located in Simei. The premises of the hospital had been demolished because then.,1.0
 Air Force Incorporated (Spanish: Fuerza aérea sociedad anónima) is a 2006 Argentine documentary written and directed by Enrique Piñeyro. The picture was executive produced by Aqua Films' Verónica Cura and produced by Enrique Piñeyro., Air Force Incorporated (Spanish: Fuerza aérea sociedad anónima) is a 2006 Argentine documentary written and directed by Enrique Piñeyro. The picture was executive produced by Aqua Films' Verónica Cura and produced by Henrique Piñeyro.,1.0
 Elizabeth Sican literary critic was part of Jonathan Swift's triumfeminate along with Mary Barber and Constantia Grierson. Little is known of her apart from her participation in Swift's Dublin literary circle., Elizabeth Sican literary critic was part of Jonathan Swift's triumfeminate along with Mary Barber and Constantia Grierson. Petit is known of her apart from her participation in Swift's Dublin literary circle.,1.0
 Britannia of Billingsgate is a 1933 British musical comedy film directed by Sinclair Hill and starring Violet Loraine Gordon Harker Kay Hammond and John Mills. A family who work in the fish trade at Billingsgate Market encounter a film crew who are shooting there. It was based on the play Britannia of Billingsgate by Christine Jope-Slade and Sewell Stokes., Britannia of Billingsgate is a 1933 British musical comedy film directed by Sinclair Hill and starring Violet Loraine Gordon Harker Kay Hammond and John Mills. A family who work in the fish trade at Billingsgate Market encounter a film crew who are shooting there. It was based on the playback Britannia of Billingsgate by Christine Jope-Slade and Sewell Stokes.,1.0
 Healing Through Fire is the sixth full-length album by Orange Goblin released in 2007. This is their first album released on Sanctuary Records and their first not to be released by Rise Above Records. Ben Ward said of the album: It's not a concept album at all but we are using the theme of the Great Plague of London and the Great Fire that followed for a lot of lyrical and musical influence., Healing Through Fire is the sixth full-length album by Orange Goblin released in 2007. This is their first album released on Sanctuary Records and their first not to be released by Rise Above Records. Ben Ward said of the album: It's nie a concept album at all but we are using the theme of the Great Plague of London and the Great Fire that followed for a lot of lyrical and musical influence.,1.0
 Volume 2 is a vinyl anthology LP audio record of hit Chuck Berry recordings made and printed in France on the impact Records label. In the 1970s it was available for purchase in U.S. music stores with a small adhesive sticker on the reverse of the album jacket stating Imported/Distributed by Peters International New York N.Y.The recordings of the major hits Johnny B., Volume 2 is a vinyl anthology LP audio record of hit Chuck Perry recordings made and printed in France on the impact Records label. In the 1970s it was available for purchase in U.S. music stores with a small adhesive sticker on the reverse of the album jacket stating Imported/Distributed by Peters International New York N.Y.The recordings of the major hits Johnny B.,1.0
 The EMD GL8 were export diesel-electric locomotives built by General Motors Electro-Motive Division (EMD) in the early 1960s.They have been designed as light locomotives with a low axle loading. They are equipped an EMD 8-567 engine producing 875 hp (652 kW) for traction driving four traction motors in either A1A-A1A or EMDs B-B flexicoil trucks. The EMD GA8 is a derivative designed for low axle loading and sharp curves., The EMD GL8 took export diesel-electric locomotives built by General Motors Electro-Motive Division (EMD) in the early 1960s.They have been designed as light locomotives with a low axle loading. They are equipped an EMD 8-567 engine producing 875 hp (652 kW) for traction driving four traction motors in either A1A-A1A or EMDs B-B flexicoil trucks. The EMD GA8 is a derivative designed for low axle loading and sharp curves.,1.0
 Blue Ridge High School is a high school in Greer South Carolina USA under the jurisdiction of Greenville County School District., Blue Ridge High School exists a high school in Greer South Carolina USA under the jurisdiction of Greenville County School District.,1.0
 Poli Plamenova Genova (born February 10 1987 in Sofia Bulgaria) is a singer that represented her nation in the Eurovision Song Contest 2011 in Germany. Genova performed her entry Na inat (Out of Spite) in the second semifinal., Poli Plamenova Genova (born February 10 1987 in Sofia Bulgaria) is a singer that represented her nation in the Eurovision Song Contest 2011 in Germany. Catania performed her entry Na inat (Out of Spite) in the second semifinal.,1.0
 The 107th Delaware General Assembly was a meeting of the legislative branch of the state government consisting of the Delaware Senate and the Delaware House of Representatives. Elections were held the first Tuesday after November 1 and terms began in Dover on the first Tuesday in January. This date was January 3 1933 which was two weeks before the beginning of the fifth administrative year of Governor C. Douglass Buck and the first administrative year of Roy F. Corley as Lieutenant Governor., The 107th Delaware General Assembly was a meeting of the legislative branch of the state government consisting of the Delaware Senate and the Delaware House of Representatives. Elections were held the first Tuesday after November 1 and terms began in Dover on the first Tuesday in January. This date was January 3 1933 which was two weeks before the beginning of the fifth administrative year of Governor C. Douglass Buck and the first administrative year of Roy F. Corley as Detective Governor.,1.0
 The Council of State Governments (CSG) is a nonpartisan non-profit organization in the United States serving the state governments. It serves state legislatures state courts and executive branch officials and agencies and is the only multi-branch organization of state governments in the United States. CSG was founded by Colorado Senator Henry Toll in 1933. CSG also serves the U.S., The Council of State Governments (CSG) is a nonpartisan non-profit organization in the United States serving the state governments. It serves state legislatures state courts and executive branch officials and agencies and is the only multi-branch organization of state governments in the United States. CSG was founded by Colorado Senator Henry Toll in 1933. CSG apart serves the U.S.,1.0
 The Philippine Falconet (Microhierax erythrogenys) is a species of bird of prey in the Falconidae family.It is endemic to the Philippines. It is fairly common on Luzon Mindanao Mindoro and Visayas but is absent elswhere.Its natural habitat is subtropical or tropical moist lowland primary and secondary forests. Seen singly or in pairs it perches on prominent branches on old dead trees from which it hawks for flying insects. It nests in old woodpecker holes., The Philippine Falconet (Microhierax erythrogenys) is a species of bird of prey in the Falconidae family.It is endemic to the Philippines. It is fairly common on Luzon Mindanao Mindoro and Visayas but is absentee elswhere.Its natural habitat is subtropical or tropical moist lowland primary and secondary forests. Seen singly or in pairs it perches on prominent branches on old dead trees from which it hawks for flying insects. It nests in old woodpecker holes.,1.0
 Benjamin Grosvenor (born 8 July 1992) is a classical pianist from the United Kingdom. He won the piano section of the BBC Young Musician of the Year 2004 competition. In 2010 he joined BBC Radio 3's New Generation Artists scheme which he completed in 2012., Benjamin Grosvenor (born 8 July 1992) is a classical pianist from the United Kingdom. He won the piano section of the BBC Young Musician of the Year 2004 competition. In 2010 he joined BBC Radio 3's New Generation Artists scheme which he done in 2012.,1.0
 Jim Guthrie (born September 13 1961 in Gadsden Alabama) is a former driver in the Indy Racing League. He debuted in the Indy Racing League in 1996 with moderately successful results. When the IRL moved to purpose-built chassis in 1997 Guthrie was forced to take out a second mortgage to purchase a new chassis. With no sponsorship and the prospects of losing his house if his venture was unsuccessful he won the second race in the new chassis at Phoenix International Raceway., Jim Guthrie (born September 13 1961 in Gadsden Alabama) is a former driver in the Indy Racing League. He debuted in the Indy Racing League in 1996 with moderately successful results. When the IRL moved to purpose-built chassis in 1997 Guthrie was forced to take out a second mortgage to purchase a new chassis. With no sponsorship and the prospects of losing his house though his venture was unsuccessful he won the second race in the new chassis at Phoenix International Raceway.,1.0
 Valeriana wallichii is a rhizome herb of the genus Valeriana and the family Valerianaceae also called Indian Valerian or Tagar-Ganthoda not to be confused with Ganthoda or the Long Pepper., Valeriana wallichii is a rhizome herb of the genders Valeriana and the family Valerianaceae also called Indian Valerian or Tagar-Ganthoda not to be confused with Ganthoda or the Long Pepper.,1.0
 Send for the Saint is a collection of two mystery novellas by Peter Bloxsom based upon stories by John Kruse and Donald James continuing the adventures of the sleuth Simon Templar aka The Saint created by Leslie Charteris., Send pour the Saint is a collection of two mystery novellas by Peter Bloxsom based upon stories by John Kruse and Donald James continuing the adventures of the sleuth Simon Templar aka The Saint created by Leslie Charteris.,1.0
 Piero (or Pietro) Strozzi (1550 - after 1 September 1609) was an Italian nobleman and amateur composer. A member of the powerful Strozzi family Piero was born and died in Florence where he played an important intellectual role in fostering the new music during the late 16th century. He was a member of the Camerata of Count Giovanni de' Bardi and a member of the Camerata of Jacopo Corsi. He was supportive of Giulio Caccini and commissioned several works by the composer., Piero (or Pietro) Strozzi (1550 - after 1 September 1609) was an Italian nobleman and amateur composer. A member of the powerful Strozzi family Piero was born and died in Florence where he played an important intellectual role in fostering the new music during the late 16th century. He was a member of the Camerata of Count Giovanni de' Bardi y a member of the Camerata of Jacopo Corsi. He was supportive of Giulio Caccini and commissioned several works by the composer.,1.0
 Urth 4 is a comic-book series created by Peter Stone Neal Adams and Trevor Von Eeden and published by Continuity Comics. The series ran for four issues (May 1989 - December 1990) and was then revived as Earth 4 in 1993 running for a total of seven more issues., Urth 4 is a comic-book series created by Peter Stone Neal Adams and Trevor Von Eeden and published by Continuity Comics. The serial ran for four issues (May 1989 - December 1990) and was then revived as Earth 4 in 1993 running for a total of seven more issues.,1.0
 Stamatis Spanoudakis - Σταμάτης Σπανουδάκης (born December 11 1948 in Athens Greece) is a modern Greek classical composer. Early on he studied classical guitar. He went through a rock music phase but then continued classical studies at the Würzburg State Conservatory with Bertold Hummel and later in Athens with Konstantinos Kydoniatis. Later on he studied Byzantine music., Stamatis Spanoudakis - Σταμάτης Σπανουδάκης (born December 11 1948 in Athens Greece) is a modern Greek classical composer. Early on he studied classical guitar. He went through a rock music phase but then constants classical studies at the Würzburg State Conservatory with Bertold Hummel and later in Athens with Konstantinos Kydoniatis. Later on he studied Byzantine music.,1.0
 The Fast and the Furious is a 1955 film starring John Ireland and Dorothy Malone. It was the first film produced by American International Pictures production company. The black-and-white B-movie was co-directed by the film's leading man John Ireland. The story was written by Roger Corman and the screenplay by Jean Howell and Jerome Odlum., The Fast and the Furious is a 1955 film starring John Ireland and Dorothy Malone. It was the first film produced by American International Pictures production company. The black-and-white B-movie was co-directed by the film's leading man John Ireland. The fairytales was written by Roger Corman and the screenplay by Jean Howell and Jerome Odlum.,1.0
 The echium leaf miner (Dialectica scalariella) is a moth of the Gracillariidae family. It is found from France to the Iberian Peninsula Italy and the Balkan Peninsula. Recently an imago was found in Great Britain., The echium leaf miner (Dialectica scalariella) is a moth of the Gracillariidae family. It is found from France to the Iberian Peninsula Italy and the Balkan Peninsula. Recently an imago was discovering in Great Britain.,1.0
 Lake Lestijärvi is a medium-sized lake of Central Ostrobothnia Finland. It is the 64th biggest lake in Finland. Lake Lestijärvi is a well-known site for fishing big perch and pike. All the region's lakes are shallow Lestijärvi also., Lake Lestijärvi is a medium-sized lake of Central Ostrobothnia Finland. It is the 64th biggest lake in Finland. Lake Lestijärvi is a well-known site for fishing big perch and pike. Tous the region's lakes are shallow Lestijärvi also.,1.0
 The North American F-82 Twin Mustang was the last American piston-engine fighter ordered into production by the United States Air Force. Based on the P-51 Mustang the F-82 was originally designed as a long-range escort fighter in World War II; however the war ended well before the first production units were operational.In the postwar era Strategic Air Command used the planes as a long-range escort fighter., The North American F-82 Twin Mustang was the last American piston-engine fighter ordered into production by the United States Air Force. Based on the P-51 Mustang the F-82 was originally designed as a long-range escort fighter in World War II; however the war ended well before the first production units were operational.In the postwar era Strategic Air Command resorted the planes as a long-range escort fighter.,1.0
 HMS Queen Emma was a commando troop ship of the Royal Navy during the Second World War. Built as a civilian passenger liner in 1939 by De Schelde at Vlissingen she was named the MS Koningin Emma after Queen Emma of the Netherlands and operated by Stoomvaart Maatschappij Zeeland (SMZ) (The Zealand Steamship Company) between Flushing and Harwich along with her sister ship MS Prinses Beatrix., HMS Queen Emma was a commando troop ship of the Royal Navy during the Second World War. Built as a civilian passenger understudy in 1939 by De Schelde at Vlissingen she was named the MS Koningin Emma after Queen Emma of the Netherlands and operated by Stoomvaart Maatschappij Zeeland (SMZ) (The Zealand Steamship Company) between Flushing and Harwich along with her sister ship MS Prinses Beatrix.,1.0
 Marc Storace (Sto-rah-chey) is a Maltese rock vocalist and songwriter. His career in music started in the 1960s but he is most noted for his position as frontman lead singer and songwriter of Swiss hard rock band Krokus from 1980. Before joining Krokus he sang with the Swiss progressive rockers TEA following smaller bands - including one he had formed himself in London. He has since also undertaken a solo project duets and an acoustical project., Marc Storace (Sto-rah-chey) is a Maltese rock vocalist and songwriter. His career in music started in the 1960s but he is most noted for his position as frontman lead singer and songwriter of Swiss hard rock band Krokus from 1980. Formerly joining Krokus he sang with the Swiss progressive rockers TEA following smaller bands - including one he had formed himself in London. He has since also undertaken a solo project duets and an acoustical project.,1.0
 Billy Bathgate is a 1989 novel by author E. L. Doctorow that won the 1989 National Book Critics Circle award for fiction for 1990 and the PEN/Faulkner Award for Fiction and was the runner up for the 1990 Pulitzer Prize and the 1989 National Book Award., Billy Bathgate is a 1989 novel by author E. L. Doctorow that won the 1989 Nationwide Book Critics Circle award for fiction for 1990 and the PEN/Faulkner Award for Fiction and was the runner up for the 1990 Pulitzer Prize and the 1989 National Book Award.,1.0
 Breuvages Kiri L.P. also known as Technobev S.E.C.. is an independent bottler of soft drinks water and other non-alcoholic beverages. The head office and its principal production facilities are located in Saint-Félix-de-Valois which is located near Joliette in the region of Lanaudière Quebec., Breuvages Kiri L.P. also known as Technobev S.E.C.. is an independent bottler of soft drinks water and other non-alcoholic beverages. The head office and its principal production facilities are located in Saint-Félix-de-Valois which is located foreseeable Joliette in the region of Lanaudière Quebec.,1.0
 Darvin Adams (born January 5 1990) is an Canadian football wide receiver who currently plays for the Toronto Argonauts in the Canadian Football League. He was signed by the Carolina Panthers as an undrafted free agent in 2011. He played college football at Auburn., Darvin Adams (born January 5 1990) is an Canadian football wide receiver who currently plays for the Toronto Argonauts in the Canadian Football League. He was signed by the Carolina Panthers as an undrafted free agent in 2011. He played academic football at Auburn.,1.0
 Erik Solheim (born 18 January 1955 in Oslo Norway) is a Norwegian politician for the Socialist Left Party (SV). He was appointed Minister of International Development in 2005 and also Minister of the Environment in 2007 and sat in both offices until 2012. Solheim was leader of the Socialist Youth from 1977 to 1981 party secretary from 1981 to 1985 and member of the Parliament of Norway from 1989 to 2001. He was party leader from 1987 to 1997., Erik Solheim (born 18 January 1955 in Oslo Norway) is a Norwegian politician for the Socialist Left Party (SV). He was appointed Minister of International Development in 2005 and also Minister of the Environment in 2007 and sat in both offices until 2012. Solheim was chef of the Socialist Youth from 1977 to 1981 party secretary from 1981 to 1985 and member of the Parliament of Norway from 1989 to 2001. He was party leader from 1987 to 1997.,1.0
 Marcel Cachin (20 September 1869 – 12 February 1958) was a French politician.In 1891 Cachin joined Jules Guesde French Workers' Party (POF). In 1905 he joined the new French Section of the Workers' International (SFIO) and won election to the Chamber of Deputies representing the Seine in 1914., Marcel Cachin (20 September 1869 – 12 February 1958) was a French politician.In 1891 Cachin joined Jules Guesde French Workers' Party (POF). For 1905 he joined the new French Section of the Workers' International (SFIO) and won election to the Chamber of Deputies representing the Seine in 1914.,1.0
 Picnic – A Breath of Fresh Air is a sampler issued by the Harvest Records label originally released in 1970 and notable for including the previously unreleased Pink Floyd song Embryo.The similarly-entitled A Breath of Fresh Air – A Harvest Records Anthology 1969–1974 released on 14 May 2007 borrowed most of the original title but had only three tracks in common with its precursor (Pink Floyd's Embryo Panama Limited's Round and Round and Quatermass' Black Sheep of the Family)., Picnic – A Breath of Fresh Air is a sampler issued by the Harvest Records label originally released in 1970 and notable for including the previously unreleased Pink Floyd song Embryo.The similarly-entitled una Breath of Fresh Air – A Harvest Records Anthology 1969–1974 released on 14 May 2007 borrowed most of the original title but had only three tracks in common with its precursor (Pink Floyd's Embryo Panama Limited's Round and Round and Quatermass' Black Sheep of the Family).,1.0
 Chihiro Onitsuka (鬼束 ちひろ Onitsuka Chihiro) (born October 30 1980) is a Japanese singer-songwriter. In 2000 Onitsuka released her debut single Shine and gained a recognition with its follow-up Gekkou which became a hit. Insomnia her first studio album released in following year topped the Japanese Oricon chart and sold more than a million copies., Chihiro Onitsuka (鬼束 ちひろ Onitsuka Chihiro) (born October 30 1980) is a Japanese singer-songwriter. In 2000 Onitsuka released her debut lone Shine and gained a recognition with its follow-up Gekkou which became a hit. Insomnia her first studio album released in following year topped the Japanese Oricon chart and sold more than a million copies.,1.0
 Thomas Jefferson Randolph (September 12 1792 – October 8 1875) of Albemarle County was a planter and politician who served in the Virginia House of Delegates was rector of the University of Virginia and was a colonel in the Confederate Army during the American Civil War. He was notable as the oldest grandson of President Thomas Jefferson., Thomas Jefferson Randolph (September 12 1792 – October 8 1875) of Albemarle County was a planter and politician who served in the Virginia House of Delegates was rector of the University of Virginia and was a colonel in the Confederate Army during the American Civil War. He was notable as the oldest stepdaughter of President Thomas Jefferson.,1.0
 Lygephila minima is a moth of the Noctuidae family. It is found in southern Russia (the Stavropol region) and Armenia.The wingspan is about 33 mm. The forewing are beige with silver shining irrorated with a few blackish-brown scales. The hindwings are beige brown., Lygephila minima is a moth of the Noctuidae family. It is found in southern Russia (the Stavropol region) and Armenia.The wingspan is about 33 mm. The forewing are tan with silver shining irrorated with a few blackish-brown scales. The hindwings are beige brown.,1.0
 Midnighters 3: Blue Noon is a young adult novel by Scott Westerfeld. Blue Noon is the third and final book in his Midnighters series and was released in 2005 through EOS Books a now defunct branch of HarperCollins., Midnighters 3: Blue Noon is a young adult novel by Scott Westerfeld. Blue Lunchtime is the third and final book in his Midnighters series and was released in 2005 through EOS Books a now defunct branch of HarperCollins.,1.0
 The Isuzu Bellett is a subcompact car produced by the Japanese Automobile manufacturer Isuzu between 1963 to 1973. It was an in-house designed replacement for the Isuzu Hillman Minx built previously by Isuzu under a license agreement with the Rootes Group . The name Bellett was supposedly to represent a smaller Bellel a larger car built by the company., The Isuzu Bellett is a subcompact car produced by the Japanese Automobile manufacturer Isuzu between 1963 to 1973. It was an in-house designed replacement for the Isuzu Hillman Minx built previously by Isuzu under a license agreement with the Rootes Group . The name Bellett was supposedly to represent a smaller Bellel a most car built by the company.,1.0
 Dr Robert Woonton (born 1949) was the Prime Minister of the Cook Islands from 11 February 2002 until 11 December 2004 and is a member of the centrist Democratic Party. A medical doctor by training he became a Member of Parliament (MP) for the island of Manihiki. He became prime minister when his predecessor Terepai Maoate also a member of the DAP resigned after losing a confidence vote.In September 2004 Woonton and his government held on to power with the DAP receiving 14 of the 24 seats., Dr Robert Woonton (born 1949) was the Prime Minister of the Cook Islands from 11 February 2002 until 11 December 2004 and is a member of the centrist Democratic Party. A medical doctor by training he became a Member of Parliament (MP) for the island of Manihiki. He became prime minister when his predecessor Terepai Maoate also a member of the DAP resigned after losing a confidence vote.In September 2004 Woonton and his government held on to power with the DAP reception 14 of the 24 seats.,1.0
 Lorrenzo Wade (born November 23 1985) is an American former collegiate basketball player for the Louisville Cardinals and San Diego State Aztecs basketball teams. He currently playing professionally in Argentina., Lorrenzo Wade (born November 23 1985) is an American antigua collegiate basketball player for the Louisville Cardinals and San Diego State Aztecs basketball teams. He currently playing professionally in Argentina.,1.0
 Vikramarkudu is a 2006 Telugu action thriller film directed by S.S. Rajamouli. Ravi Teja and Anushka Shetty play the lead roles. Ravi Teja played a double role. The film was given an 'A' certificate upon release. It released on 23 June 2006 and was a blockbuster.It was later remade in Tamil as Siruthai in Bangladeshi Bengali as Ulta Palta 69 in Kannada as Veera Madakari in Hindi as Rowdy Rathore and in Indian Bengali as Bikram Singha., Vikramarkudu is a 2006 Telugu action thriller film directed by S.S. Rajamouli. Ravi Teja and Anushka Shetty play the lead roles. Ravi Teja played a double rolle. The film was given an 'A' certificate upon release. It released on 23 June 2006 and was a blockbuster.It was later remade in Tamil as Siruthai in Bangladeshi Bengali as Ulta Palta 69 in Kannada as Veera Madakari in Hindi as Rowdy Rathore and in Indian Bengali as Bikram Singha.,1.0
 Follett's Modern American Usage is the book published with the title Modern American Usage which was left in draft form and unfinished by Wilson Follett at his death. It was completed and edited by his friend Jacques Barzun in collaboration with six other editors. It is a usage guide for contemporary American English. Modern American Usage covers issues of usage prose composition and style including English grammar syntax and literary techniques., Follett's Modern American Usage is the book published with the title Modern American Usage which was left in draft form and unfulfilled by Wilson Follett at his death. It was completed and edited by his friend Jacques Barzun in collaboration with six other editors. It is a usage guide for contemporary American English. Modern American Usage covers issues of usage prose composition and style including English grammar syntax and literary techniques.,1.0
 Chelsey Tregear (also known as Chelsey Nash) is an Australian netball player in the ANZ Championship playing for the Melbourne Vixens., Chelsey Tregear (yet known as Chelsey Nash) is an Australian netball player in the ANZ Championship playing for the Melbourne Vixens.,1.0
 Dark Challenge is the fifth book in the paranormal romance series Dark Series by American author Christine Feehan. It is the first book in a trilogy written within the Dark Series and it starts several months after the events in Dark Magic., Dark Challenge is the quinto book in the paranormal romance series Dark Series by American author Christine Feehan. It is the first book in a trilogy written within the Dark Series and it starts several months after the events in Dark Magic.,1.0
 St. Xavier's School Delhi India is a Roman Catholic Christian co-educational school from prep to grade 12 founded and run by Jesuits. The school is located on Raj Niwas Marg in the Civil lines area of Delhi India. The school has another branch in Rohini on the outskirts of Delhi.Founded in 1960 the school works under the management of the Society of Jesus an International Christian Religious order founded by St. Ignatius of Loyola in 1540 AD., St. Xavier's School Delhi India is a Roman Catholic Christian co-educational school from prep to grade 12 founded and run by Jesuit. The school is located on Raj Niwas Marg in the Civil lines area of Delhi India. The school has another branch in Rohini on the outskirts of Delhi.Founded in 1960 the school works under the management of the Society of Jesus an International Christian Religious order founded by St. Ignatius of Loyola in 1540 AD.,1.0
 Steve Pfauter (Humann) (born 1963 in Francisco California) is a musician and set dresser and one-time bassist for the Punk rock band The Vandals from 1980-1984. Steve was born to German immigrants and attended Los Alamitos High he joined The Vandals in 1980 and played bass guitar on their debut EP Peace Thru Vandalism. Steve has also played bass in the Los Angeles punk rock band Detox making two full-length albums which featured six songs he wrote while touring the US and Canada., Steve Pfauter (Humann) (born 1963 in Francisco California) is a musician and set dresser and one-time bassist for the Punk rock band The Vandals from 1980-1984. Steve was born to German immigrants and attended Los Alamitos High he joined The Vandals in 1980 and played bass guitar on their debut EP Peace Thru Vandalism. Steve has yet played bass in the Los Angeles punk rock band Detox making two full-length albums which featured six songs he wrote while touring the US and Canada.,1.0
 The Auberge d'Auvergne (Maltese: Berġa ta' Alvernja) was one of the eight auberges built in Valletta Malta for the langues of the knights of the Order of Saint John. It housed the langue of Auvergne until the French occupation of Malta in 1798. Auberge d'Auvergne was located in Great Siege Square in Strada San Giorgio which is now known as Republic Street. The Auberge had a square plan with a central courtyard. This was surrounded by arches on two sides., The Auberge d'Auvergne (Maltese: Berġa ta' Alvernja) was one of the eight auberges built in Valletta Malta for the langues of the knights of the Order of Saint John. It housed the langue of Auvergne until the French occupation of Malta in 1798. Auberge d'Auvergne became located in Great Siege Square in Strada San Giorgio which is now known as Republic Street. The Auberge had a square plan with a central courtyard. This was surrounded by arches on two sides.,1.0
