original,paraphrase,sim,jaccard,edit_dist
Herd of elephants in an enclosure at the zoo.,Herd of elephants in a zoo enclosure.,0.9879423379898072,0.3333333333333333,15.0
Two women walking down a street holding an umbrella.,Two women walking down a street holding umbrellas appeared to be having a conversation.,0.8415229916572571,0.4666666666666667,41.0
"An umbrella with advertisement for "" The Onion "".",An umbrella with advertisements for The Onion.,0.9770399332046508,0.4545454545454545,5.0
Clothes sit packed neatly inside of a duffle bag.,Clothes are packed in a duffle bag.,0.8957708477973938,0.4545454545454545,17.0
"A man and woman on a subway train car, both wearing hats.","A man and a woman on a subway train carriage, both wearing hats, appeared to be having sex.",0.771959125995636,0.5,34.0
A dog standing outside eats a piece of pizza.,What happens if a dog eats a piece of pizza?,0.7639082670211792,0.4166666666666667,19.0
a bear that is walking down a grassy path,A bear walking along a grassy path.,0.9527394771575928,0.4,14.0
A bear wading through water in a river.,A bear wading in water.,0.9415448904037476,0.5,18.0
There are two bears walking through the water,There are two bears walking on water.,0.9609907865524292,0.5,11.0
A boy is watching a bear at the zoo.,A boy is in the zoo watching a bear.,0.984750747680664,0.4545454545454545,22.0
A dog with spiky hair laying on a bed next to a person.,A dog with spiky hair lying next to a person in a bed.,0.9586767554283142,0.4666666666666667,19.0
A group of people walking down a street with a dog.,A group of people walking with a dog on a street.,0.9530316591262816,0.5,20.0
Two men in a park playing with a white frisbee.,Two men played with a white Frisbee in a park.,0.9766641855239868,0.5,24.0
A picture of a dog and they person.,A picture of a person and a dog.,0.9771906137466432,0.4444444444444444,14.0
Two guys playing with a frisbee in the grass,Two guys playing frisbee in grass.,0.9864076972007751,0.5,12.0
A group of people posing with a frisbee,A group of people holding a frisbee.,0.8614104390144348,0.4444444444444444,9.0
A dog is running along a sea shore.,A dog is running along the shore of the ocean.,0.957326352596283,0.4545454545454545,15.0
a dog yawning while laying down on the beach,Why is my dog yawning on the beach?,0.8572040796279907,0.3076923076923077,26.0
A young boy playing a  game of frisbee.,A young boy playing a frisbee game.,0.9952423572540284,0.4444444444444444,14.0
A group of people on a field playing with a Frisbee.,A group of people playing Frisbee in a field.,0.9809960126876832,0.4166666666666667,24.0
Two zebras are standing next to each other in a field.,"In a field, two zebras stand next to each other.",0.976345419883728,0.5,31.0
Two zebras standing together eating grass in a field.,Two zebras in a field eat grass together.,0.9391191601753236,0.4166666666666667,26.0
a couple of zebras walk into a open area,A couple of zebras walk into an open area. What do they do?,0.8967443108558655,0.5,20.0
Two Zebras standing near a wooded area in the snow.,Two Zebras were seen in the snow near a wooded area.,0.9251250624656676,0.5,29.0
A zebra is walking outside in the dirt.,A zebra is walking on the dirt outside.,0.9872978925704956,0.4545454545454545,15.0
Three zebra in grassy field next to a pile of dirt.,Three zebra in grassy fields next to a dirt-covered hill.,0.9226863384246826,0.5,14.0
Black and white photograph of people posing around horses.,Black and white photographs of people around horses pose.,0.965807318687439,0.5,13.0
A man and his horse at a river bed.,A man and his horse on a riverbed.,0.9119123220443726,0.5,3.0
A cowgirl riding a horse in a dirt filled arena.,Cowgirls riding a horse in a dirt-filled arena.,0.8791996240615845,0.5,5.0
A baseball pitcher about to throw a ball.,A baseball pitcher throwing a ball.,0.8857470750808716,0.5,12.0
Many piles of produce are underneath sale signs.,Underlying sale signs are many piles of produce.,0.9278096556663512,0.4545454545454545,40.0
There are many types of fruit for sale.,There are many different fruits for sale.,0.9347020983695984,0.5,9.0
A man standing on a baseball field next to a  mascot.,A man standing next to a mascot in a baseball field.,0.9744539856910706,0.5,33.0
Kids playing a baseball game at a baseball field.,A baseball field full of kids playing a game.,0.9026056528091432,0.3636363636363636,40.0
A man riding skis down a snow covered road.,A man riding skis down a snow-covered road was arrested.,0.8431615829467773,0.4166666666666667,14.0
A display case at a market filled with unripe bananas.,A display case filled with unripe bananas in a market.,0.9879756569862366,0.5,24.0
A bunch of bananas that are on a tree.,A tree full of bananas.,0.9120471477508544,0.1818181818181818,28.0
A white plate that has three desserts on it,A white plate with three dessert on it.,0.9735373258590698,0.4166666666666667,8.0
A banana and a orange on a table.,"On a table, a banana and an orange.",0.965115487575531,0.4444444444444444,22.0
"An apple, lemon and carrots are on a table.","On a table are carrot, lemon and apple.",0.9320625066757202,0.4166666666666667,21.0
A skate boarder doing a trick in a inside skate park.,A skateboarder doing a trick in a skate park inside.,0.9789606332778932,0.4545454545454545,15.0
An apple shaped clock near an opened window.,An apple-shaped clock near an open window.,0.9897358417510986,0.4444444444444444,3.0
A man riding a skateboard off the side of a ramp.,"A man riding a skateboard fell on the side of a ramp, police said.",0.7532474398612976,0.5,20.0
"A plate with steak, vegetables, and rice being served.","A plate with steak, vegetables and rice.",0.9677152633666992,0.4545454545454545,14.0
This red pot is filled with a variety of vegetables.,This red pot is filled with various vegetables and fruits.,0.94815194606781,0.4285714285714285,19.0
A person traveling down a city street on skateboard.,A person traveling on a skateboard on a city street.,0.966082751750946,0.5,23.0
A laptop computer with a see through monitor.,A laptop with a see-through monitor.,0.9596980810165404,0.5,10.0
A pocket knife is dated back to 1933.,A pocket knife dated 1933 is dated.,0.9724489450454712,0.5,14.0
a platter of food with different type of vegetables.,A platter of vegetables with different types of food.,0.9917548894882202,0.4545454545454545,22.0
a man that is jumping a skateboard over a rail,A man jumping on a skateboard over a rail.,0.9738084077835084,0.5,13.0
A man riding a skateboard down a street.,A man riding a skateboard down a street appeared to be in high spirits.,0.7787058353424072,0.3846153846153846,31.0
A skateboarder wearing gloves and a shirt that says Paris.,A skateboarder wearing gloves and a T-shirt with the word Paris.,0.9347103834152222,0.4615384615384615,11.0
A hot dog and french fries on a red table.,A red table with a hot dog and french fries.,0.973016083240509,0.5,32.0
A man riding a skateboard through the air.,A man riding a skateboard through the air is seen in this video.,0.8596546053886414,0.4615384615384615,22.0
a boy that is jumping a skateboard on a ramp,A boy that jumps on a skateboard on a ramp.,0.9769171476364136,0.5,9.0
A man riding a snowboard down a snow covered slope.,A man riding a snowboard down a snow-covered slope was seriously injured.,0.8349475860595703,0.3846153846153846,23.0
A snowboarder does a pose while flying through the air.,A snowboarder does a pose in the air while flying.,0.9851797223091124,0.5,23.0
A man with skis that is in the air.,A man in the air with skis.,0.9913381338119508,0.4545454545454545,19.0
Snowboarder slices his way down the snowy mountainside,Snowboarders slice their way down the snowy mountainside.,0.8364859819412231,0.3333333333333333,6.0
A group of people riding skis on a snow covered slope.,A group of people skiing on a snow-covered slope.,0.9435346126556396,0.5,9.0
A person snowboards down a hill in the winter.,"In winter, a person snowboards down a hill.",0.982092022895813,0.5,26.0
A cut sausage on bread sitting on a plate.,A cut piece of bread sitting on a plate with sausage.,0.98082172870636,0.4166666666666667,20.0
A person that is eating some food in her mouth.,A person who eats food in her mouth.,0.9706475734710692,0.5,13.0
A man sitting at a table eating pizza.,A man sitting at a table eating pizza appeared to be in a panic.,0.7734619975090027,0.4615384615384615,26.0
A woman who is holding a doughnut to her mouth.,A woman holds a doughnut in her mouth.,0.9713217616081238,0.4545454545454545,12.0
A conveyor belt at a doughnut-making facility.,A conveyor belt at a doughnut factory.,0.9500732421875,0.5,11.0
A man standing next to friends eating food.,A man eating food next to friends.,0.9274604916572572,0.5,21.0
A surfer falling off his board int o the ocean,A surfer falling off his board.,0.9275755286216736,0.4545454545454545,16.0
Some food is mixing in a white device,Some food mixes in a white device.,0.928678572177887,0.5,7.0
A person riding a wave on a surfboard.,A person riding a surfboard on a wave.,0.9969364404678344,0.5,16.0
A lady surfer is riding a wave while others surf behind her.,"A lady surfmer is riding a wave, while others surf behind.",0.9224436283111572,0.5,6.0
A woman in a bikini is ocean surfing.,A woman in a bikini surfing in the ocean.,0.968333899974823,0.4,18.0
A woman in a  bikini riding a surfboard.,A woman riding a surfboard in a bikini.,0.993247389793396,0.5,24.0
A plate topped with an hamburger and a salad.,A plate with a salad and a hamburger.,0.9551257491111756,0.4,24.0
A woman is cutting a baby blue cake,A woman cut a baby blue cake.,0.9803714156150818,0.4444444444444444,8.0
a man on a surf board rides on a wave,A man on a surfboard rides on a wave.,0.9853828549385072,0.4444444444444444,3.0
two men getting ready to ride the surf on the beach,Two men getting ready for surfing on the beach.,0.9436811804771424,0.4615384615384615,14.0
a man riding the wave with a surfboard,A man riding on a surfboard.,0.8702702522277832,0.3333333333333333,15.0
A large bed and a television in a room.,In a room there is a large bed and a television.,0.9602686762809752,0.4545454545454545,30.0
A vase with pink flowers sitting on the floor.,On the floor is a vase with pink flowers.,0.9310059547424316,0.5,34.0
there is a surfer that can be seen getting caught in the water,Surfer seen getting caught in water.,0.9556567668914796,0.3571428571428571,29.0
A man riding a wave with a surfboard.,A man riding a surfboard with a wave.,0.99031263589859,0.5,16.0
two young children laying on a bed and smiling at one another,Two young children lay on a bed and smile at each other.,0.951869547367096,0.5,14.0
A saucy pizza topped with fresh cheese and herbs.,"A saucy pizza, with fresh cheese and herbs, is delicious.",0.920738697052002,0.4615384615384615,21.0
A man reaching low to hit a tennis ball,A man reaches down to hit a tennis ball.,0.906803548336029,0.4545454545454545,6.0
A woman standing on a tennis court holding a racquet.,A woman on a tennis court holding a racquet appeared to be in a panic.,0.7825462818145752,0.4285714285714285,35.0
A woman bent over holding a tennis racquet.,A woman bent over holding a tennis racquet appeared to be in pain.,0.8921407461166382,0.4615384615384615,23.0
A tennis player who is about to serve.,A tennis player serving in the army.,0.7808579206466675,0.25,17.0
Two boys that are each holding a pink toothbrush,Two boys holding a pink toothbrush.,0.9831879138946532,0.5,15.0
People playing Nintendo Wii at the office for fun.,People play wii in office for fun.,0.929857611656189,0.4545454545454545,19.0
A vase with flowers near a couch with pillows,A vase with flowers next to a couch with pillows.,0.9875935316085817,0.5,6.0
Two bearded men laughing while giving a presentation,Two bearded men laughing during a presentation.,0.9833858013153076,0.5,10.0
A well furnished living room with modern decoration,A well-designed living room with modern decoration.,0.9044486880302428,0.5,8.0
A computer keyboard sitting on top of a desk.,A computer keyboard sitting on a desk top.,0.989164173603058,0.5,11.0
A group of people in a living room with a Christmas tree.,A group of people sitting around a Christmas tree in a living room.,0.9473809003829956,0.5,33.0
A family open Christmas presents near a Christmas tree.,A family opens Christmas gifts on a Christmas tree.,0.9260359406471252,0.4,11.0
A person that is holding a cellphone over a basket.,A person holding a cell phone over a basket.,0.977222204208374,0.5,9.0
"Barely lit ,empty living room with fireplace and large television.","Barely lit,empty living room with large television and large fireplaces.",0.9933765530586244,0.4615384615384615,23.0
A bunch of kites being flown at the beach.,A group of kites flying on the beach.,0.934349775314331,0.4166666666666667,14.0
a man is out parasailing at the beach,A man is parasailing on the beach.,0.9621690511703492,0.5,8.0
Several large inflatable balloons floating over a beach.,Several large inflatable balloons float on the beach.,0.973125696182251,0.4545454545454545,8.0
A group of people enjoying a day on the beach.,A group of people on the beach having a good time.,0.8980236053466797,0.4615384615384615,26.0
A man riding a kiteboard over a body of water.,A man riding a kiteboard over a water body.,0.9895404577255248,0.5,12.0
Several kites that are being flown in a field.,Several kites flying in a field.,0.9754078388214112,0.5,17.0
A group of men on a field playing baseball.,A group of men playing baseball in a field.,0.9756940603256226,0.4545454545454545,22.0
A guy is swinging his bat in a baseball game.,A guy swings his bat in baseball?,0.8054273128509521,0.4545454545454545,14.0
A man swinging a bat on a baseball field.,A man swings a baseball at a baseball field.,0.8837526440620422,0.4444444444444444,10.0
Individual sized pizzas with various different selections of toppings,Individual sized pizzas with different different toppings.,0.9409515857696532,0.5,21.0
A person hitting a tennis ball with a tennis racquet.,A person who hits a tennis ball with a tennis racquet,0.9637511968612672,0.5,7.0
A picture of a meal of artisan pizza.,A picture of an artisan pizza meal.,0.991930603981018,0.4444444444444444,13.0
A woman playing tennis with a large crowd in the background.,In the background is a woman playing tennis with a huge crowd.,0.9767568707466124,0.5,43.0
There's a snow man with a tennis racket on it,There is a snowman with a tennis racket on it.,0.951349914073944,0.3846153846153846,4.0
there is a stuffed rat that is in front of a mirror,There's a stuffed rat in front of a mirror.,0.9850994348526,0.5,12.0
A laptop computer is sitting on the desk next to books.,A laptop is sitting next to a book.,0.902852475643158,0.5,24.0
Small black kitten on keyboard of grey laptop.,"On a grey laptop, small black kitten on keyboard.",0.9542382955551147,0.4545454545454545,34.0
A group of people sitting around open laptop computers.,A group of people sitting around open laptop computers appeared to be having some fun.,0.8900334239006042,0.5,31.0
A black laptop sits on a table near a window.,A black laptop sits next to a window near a table.,0.9804257154464722,0.4166666666666667,19.0
A cat sleeps on top of a laptop computer.,A cat sleep on top of a laptop.,0.9609798192977904,0.5,10.0
A cat laying on top of a laptop computer.,A cat lying on top of a laptop.,0.943651556968689,0.5,10.0
A man baking bread while standing near a tent.,A man baking bread next to a tent.,0.9329259395599364,0.5,16.0
A woman is sitting inside of an oven.,A woman is sitting in an oven. What should I do?,0.7561371326446533,0.4615384615384615,22.0
A cook is taking something out of an oven.,A cook is taking a dish out of the oven,0.9290382862091064,0.5,12.0
A food processor that is making something green.,A food processor that makes green food.,0.9477851986885072,0.3636363636363636,18.0
A man is holding a blender with two hands.,A man holds a blender with his hands.,0.9502741098403932,0.5,9.0
A clock sitting on top of a table.,A clock sitting on a table top.,0.9897700548171996,0.4444444444444444,11.0
A picture of the top of a building.,A picture of a building's top.,0.988500714302063,0.375,17.0
"A group of knit toys includes a penguin, cat, and a bear.","A group of knitted toys includes a bear, a cat and a penguin.",0.9882714748382568,0.4285714285714285,17.0
a clock on a wall above a stairway,A clock above a stairway.,0.9449363350868224,0.4285714285714285,12.0
A man pouring drinks for a group of people in line.,A man in line poured drinks.,0.8412991762161255,0.2307692307692307,33.0
Preparing for a wine tasting of a red wine,How do I prepare for a red wine tasting?,0.9372484087944032,0.3333333333333333,31.0
Two men sitting on a brown sofa sniffing wine.,Two men sitting on a brown sofa sniffing wine appeared to be having an affair.,0.8726257681846619,0.5,32.0
A man pouring a couple glasses of wine,A man pouring a glass of wine.,0.9181654453277588,0.4444444444444444,10.0
A kitchen is small and cluttered with plants.,Small kitchens are cluttered with plants.,0.9263830184936525,0.4,15.0
"A counter with dishes, a plant and a knife holder on it.","A counter with dishes, a plant, and a knife holder.",0.9880014061927797,0.5,7.0
Two men that are standing in the sand.,Two men in the sand are standing.,0.9839224815368652,0.5,19.0
People are sitting around a table with donuts.,People sit around a table eating donuts.,0.9031596183776855,0.5,13.0
Lots of balloons floating in front of tall buildings.,There are lots of balloons floating on top of tall buildings.,0.9636147022247314,0.5,16.0
A woman takes a picture of a bathroom.,A woman takes pictures of a bathroom?,0.8311346769332886,0.5,4.0
two females standing in front of a mirror,"Two females are standing in front of a mirror, one holding the other.",0.9587101340293884,0.5,29.0
A man under the hood of a car while a dog is next to him.,"Under the hood of a car, a man is holding a dog.",0.9020361304283142,0.4375,28.0
A dog looking out a car window in a black and white photo.,A black-and-white photo shows a dog looking out of a car window.,0.969872236251831,0.3125,51.0
"The spaceous, extremely modern bathroom looks very futuristic.",The space-modern bathroom looks very futuristic to me.,0.9679147601127625,0.3333333333333333,21.0
A set of motorcycles parked outside of a building,A set of motorcycles parked in front of a building.,0.9433402419090272,0.5,9.0
Single motorcycle parked on the side of the road.,"On the side of the road, a single motorcycle is parked.",0.970730483531952,0.5,42.0
A man standing next to a motorcycle in a field.,A man in a field next to a motorcycle.,0.9507052898406982,0.5,19.0
A man riding a motorcycle through the center of a tree.,"A man riding a motorcycle crashed into the center of a tree, police said.",0.8006407022476196,0.5,24.0
"A cluttered desk with books, bag  and electronics","A cluttered desk with electronics, bags and books.",0.9795389771461488,0.4545454545454545,20.0
A man walking with a tray with two beverages on it.,A man walking with a tray with two beverages on it appeared to be in high spirits.,0.8777690529823303,0.5,31.0
the view of the wing of an airplane,The view of the wings of an airplane.,0.9430866241455078,0.5,3.0
A plane dropping fire retardant over a forest fire.,A plane dropped fire retardant on a forest fire Wednesday.,0.9263852834701538,0.4545454545454545,16.0
Two giraffes that are standing in the grass.,Two giraffes in the grass are standing.,0.984127640724182,0.5,22.0
Mixed animals running and playing at a zoo,Mixed animals running and playing in zoo.,0.9810205698013306,0.5,5.0
A man crossing a street at a crosswalk.,"A man crossing a street at a crosswalk was struck and injured, police said.",0.7988138198852539,0.3846153846153846,36.0
Two giraffes in front of the sunset.,In front of sunset there are two giraffes.,0.9759259223937988,0.3636363636363636,33.0
Two Giraffe are standing next to each other.,Two giraffes are standing next to each other in the zoo.,0.920887053012848,0.4615384615384615,13.0
A woman in a dress riding a bicycle.,A woman riding a bicycle in a dress.,0.9902968406677246,0.5,21.0
People in group around bicycle on street with buses.,People around bicycles on the street with buses in group.,0.964974880218506,0.4615384615384615,23.0
A woman in black jacket sitting at a park bench in woods.,"A woman in a black jacket sitting on a park bench in the woods, according to witnesses.",0.96807062625885,0.5,32.0
A bunch of streetlights are lit up at night.,"At night, a lot of streetlights are lit.",0.9426121115684508,0.4166666666666667,25.0
A father standing outside with his two sons.,A father with his two sons outside.,0.9283982515335084,0.5,25.0
A city street at night filled with lots of traffic.,A city street filled with traffic at night.,0.9598004817962646,0.5,23.0
A giraffe leaning down drinking from some water,A giraffe lean down drinking from water.,0.9536007642745972,0.5,9.0
The encompassing of an outside town in the picture.,"In the picture, the encompassing of an outside city is seen.",0.8449143767356873,0.5,32.0
A view of a park bench from above it.,"From above, a view of a park bench.",0.961995542049408,0.5,27.0
A man siting on a bench with a wooden fence in the background.,In the background is a man sitting on a seat with a wooden fence.,0.8391141891479492,0.4375,45.0
A woman is sheering the coat off of a sheep.,A woman is sheering the sheep coat.,0.9746418595314026,0.4545454545454545,17.0
A giraffe leaning over the top of a wood fence.,A giraffe leaning over a wooden fence.,0.9840821623802184,0.5,13.0
A fire hydrant on the side of the street.,"On the side of the road, there is a fire hydrant.",0.9067140221595764,0.5,33.0
People are walking down the street in Tokyo.,People are walking in Tokyo on the street.,0.9653159379959106,0.4545454545454545,18.0
A man walking down a street in platform shoes.,A man walking in platform shoes on a street.,0.9683586359024048,0.4545454545454545,25.0
a white fire hydrant is near some vehicles,A white fire hydrant is located close to some vehicles.,0.9851894378662108,0.5,17.0
A woman walking past a red double decker bus.,A woman walking past a red double decker bus was struck in the head.,0.8096855878829956,0.5,23.0
A giraffe standing in front of a wooden structure.,In front of a wooden structure is a giraffe.,0.9261590838432312,0.4545454545454545,33.0
A giraffe laying on a lush green grass covered hillside.,A giraffe lying on a lush green grassland.,0.8788336515426636,0.4545454545454545,16.0
A giraffe leaving over the fence of its enclosure.,A giraffe escaped its enclosure by jumping over the fence.,0.8553953170776367,0.3571428571428571,38.0
A giraffe standing in a forest with lots of trees.,"A giraffe in a forest, with lots of trees, standing.",0.9877040386199952,0.5,20.0
A sign is shown next to a road.,A sign is shown on a road next to.,0.991551160812378,0.5,14.0
A man riding a horse jumping over an obstacle.,A man jumping over an obstacle on a horse.,0.968766450881958,0.4545454545454545,26.0
A couple of older man sitting on a park bench.,A couple of older people sitting on a park bench appeared to be having fun.,0.8104771375656128,0.4375,32.0
A couple of men walking down a street while holding umbrellas.,A couple of men walking down a street holding umbrellas appeared to be having a conversation.,0.8461439609527588,0.5,43.0
Colorful graffiti painted on the side of a shipping container of a train.,"On the side of a shipping container of a train, there is bright graffiti painted.",0.9542725086212158,0.5,61.0
A big train is about to leave and go away.,A big train is going away.,0.9514437913894652,0.4545454545454545,18.0
People are riding in cars pulled by an old-fashioned train.,People are pulled by old-fashioned trains in cars.,0.928169012069702,0.5,27.0
A train has graffiti and windows on it.,A train station has graffiti and windows.,0.9120305180549622,0.5,14.0
A gray train sits a station on railroad tracks.,A grey train sits on railroad tracks a station.,0.986404836177826,0.4545454545454545,21.0
this is a yellow train riding the rails,This is a yellow train on rails.,0.975227952003479,0.5,11.0
A locomotive engine parked under a water tank.,"Under a water tank, a locomotive engine.",0.8986482620239258,0.4444444444444444,39.0
Two semi trucks parked next to a warehouse building.,Two semi-trucks parked next to a warehouse building were seen Tuesday.,0.9558220505714417,0.4285714285714285,19.0
Two different pictures that are in the sky.,In the sky there are two different pictures.,0.979109227657318,0.4545454545454545,36.0
A cow that is crossing water on a branch.,A cow crossing water on a branch crossing.,0.9560104608535768,0.5,17.0
A cow standing on top of a grass covered field.,A cow on top of a grass-covered area.,0.8842794299125671,0.4545454545454545,14.0
a cat sleep on the seat of a chair,A cat sleep in a chair seat.,0.9462618231773376,0.4,17.0
A cat that is laying on a couch cushion.,A cat that is lying on a cushions.,0.904837429523468,0.5,8.0
Buffalo facing toward the camera in the wilderness,"In the wilderness, Buffalo is facing the camera.",0.9678833484649658,0.4,40.0
A cat laying next to a computer keyboard.,A cat lying on a computer keyboard.,0.9155992269515992,0.4444444444444444,8.0
A cat has his paws on a laptop computer.,A cat has its paws on a laptop.,0.9545322060585022,0.5,11.0
The longhorn has humongous horns on it's head.,The longhorn has large horn on its head.,0.92684805393219,0.4545454545454545,10.0
A man sitting alone in a chair watching a boat passing by.,"A man sitting alone in a chair watching a boat passing by, said he was not sure what happened.",0.8575007915496826,0.5,36.0
A herd of black cattle walking down a dirt road.,A herd of black cattle walking along a dirt road in the desert.,0.9107338190078736,0.5,18.0
a cat is lying above a computer keyboard,A cat is lying next to a computer keyboard.,0.96587735414505,0.5,9.0
This is an image of several cow in a field.,This image shows several cows in a field.,0.9492865800857544,0.5,11.0
An elephant walking around with deer in a field.,An elephant walking on a field with a deer.,0.9664652347564696,0.4166666666666667,19.0
The family of elephants is resting in the afternoon.,"The family of elephants was resting in the afternoon, officials said.",0.9387344121932985,0.5,18.0
two people laying under an umbrella on a beach,"Two people lay under an umbrella on a beach, the police said.",0.8930142521858215,0.5,22.0
People walk on the sidewalk and through the crosswalk holding umbrellas.,People walk on the sidewalks and hold umbrellas through the crosswalk.,0.96237313747406,0.4285714285714285,34.0
A man walking down a road holding an umbrella.,A man walking down a road holding an umbrella appeared to be in high spirits.,0.8585633635520935,0.4666666666666667,31.0
A small elephant standing on a tall grass field,A small elephant in a tall grass field.,0.9466390609741212,0.5,10.0
A group of lawn chairs covered in umbrellas.,A group of lawnchairs covered with umbrellas.,0.8069860339164734,0.5,4.0
two people coming in from the rain,"Two people came in from the rain, one of them crying.",0.7706993818283081,0.3846153846153846,26.0
A couple of people standing in front of a car holding an umbrella.,A couple of people in front of a car holding umbrellas appeared to be having a conversation.,0.7998918294906616,0.4705882352941176,50.0
a small herd of elephant in a savannah,A small herd of elephants in the savannah.,0.9627916812896729,0.5,6.0
An elephant is drinking water from a river.,An elephant drinks water from the river.,0.9777534008026124,0.5,9.0
there is a small white dog that is laying on a blanket,There is a white dog lying on a blanket.,0.9096944332122804,0.5,17.0
Several empty wooden boxes stacked upon one another.,"Several empty wooden boxes, stacked on top of each other.",0.9738296866416932,0.2857142857142857,12.0
There is a room filled with suitcases and luggage,There is a room full of suitcases and luggage.,0.964077889919281,0.5,8.0
A woman standing next to pieces of luggage.,A woman standing next to pieces of luggage said she was in shock.,0.7511419653892517,0.5,22.0
A collection of various suitcases and tea pots.,A collection of different tea pots and suitcases.,0.9757445454597472,0.4545454545454545,24.0
A person walking down a sidewalk holding a brown bag.,A person walking down the street holding a brown bag appeared to be in a hurry.,0.8181183934211731,0.375,35.0
Pedestrian pulling luggage on cart on sidewalk during winter.,Pedestrians pulling luggage on a cart on the sidewalks during winter.,0.9234508872032166,0.5,8.0
This sculpture is using umbrellas as a central theme,This sculpture uses umbrellas as its central theme.,0.986161470413208,0.4166666666666667,10.0
A couple of people walking and carrying an umbrella.,Several people walking and carrying umbrellas.,0.8383005857467651,0.3636363636363636,14.0
Luggage and carseat waiting to go through airport security.,Luggage and car seats waiting for airport security.,0.9406941533088684,0.4166666666666667,13.0
"Three suit cases, one backpack, and a pair of shoes.","Three suitcases, one backpack and one pair of shoes.",0.7628471255302429,0.5,5.0
A dog jumping in the air by a tree.,A dog jumping from a tree.,0.931342601776123,0.4444444444444444,12.0
A brown bear walking through a field of grass.,A brown bear walking through a grass field.,0.993838369846344,0.5,12.0
two bear cubs near a ledge of a building,"Two bear cubs were found near a ledge of a building, the mother said.",0.8807538747787476,0.5,30.0
a black bear in a forest nearing a body of water,A black bear in a forest near a lake.,0.8888393044471741,0.4545454545454545,15.0
A man standing on a field holding a white frisbee.,A man holding a white frisbee on a field.,0.9489346742630004,0.5,30.0
a bear is rubbing up against a tree,A bear is rubbing up against a tree. What does it mean?,0.8490555286407471,0.5,21.0
A DOG IS SITTIGN DOWN LOOKING AT SOMEONE OR SOMETHING,A dog is sitting down looking at some one or something.,0.8750523328781128,0.5,45.0
A zebra standing in the dirt on a sunny day.,"On a sunny day, a zebra stands in the dirt.",0.978940486907959,0.5,35.0
Four zebras drinking water in a sandy field.,"In a sandy field, four zebras drink water.",0.9721579551696776,0.4545454545454545,36.0
A herd of zebras are in the plain.,In the plain there is a herd of zebras.,0.9699074625968932,0.4166666666666667,28.0
A boy in an orange t-shirt runs after another person catching a frisbee.,A boy runs after another person who catches a frisbee.,0.8951210975646973,0.5,28.0
A woman is standing in a pasture throwing a Frisbee.,A woman is throwing a Frisbee in a field.,0.8273412585258484,0.5,26.0
Two zebras eating grasses in their natural habitat.,"In their natural habitat, two zebras eat grasses.",0.9502995610237122,0.4545454545454545,40.0
A dog carries a pink and beige ball in the snow.,A dog walks in the snow with a pink and beige ball.,0.8816006779670715,0.5,30.0
A man that is kneeling in the grass.,A man who knelt in the grass.,0.9317215085029602,0.5,10.0
Two zebras are trotting through an open field.,"In an open field, two zebras are trotting.",0.9769919514656068,0.4545454545454545,38.0
this is zebras eating in the grass together,This is zebras eating on grass together.,0.9882376194000244,0.5,7.0
the horse is reaching to eat something,The horse reaches to eat something.,0.9678744077682496,0.4444444444444444,8.0
A white horse sitting inside of a stable.,A white horse in a stable.,0.8894927501678467,0.5,15.0
A horse drawn carriage traveling down a city street.,A horse-drawn carriage moving down a city street.,0.9673315286636353,0.5,6.0
a big group of zebras that are in a field,A large group of zebras in a field.,0.9832812547683716,0.4545454545454545,15.0
A zebra standing next to a tree covered landscape.,A zebra sitting next to a tree-covered landscape.,0.8755801916122437,0.5,5.0
A zebra walking next to another animal across a dirt road.,A zebra walking along a dirt road next to another.,0.9371613264083862,0.4615384615384615,33.0
A zebra standing on a grassy pasture in the daytime.,"In the daytime, a zebra stands on a grassy pasture.",0.9769680500030518,0.5,35.0
The two zebras are eating from the ground.,The two zebras eat on the ground.,0.9597792625427246,0.4444444444444444,10.0
A woman jumps a horse at an equestrian event.,A woman jumps a horse in equestrian events.,0.9809877276420592,0.5,5.0
A group of skiers in line below a high mountain.,A group of skiers on a high mountain in line.,0.955231785774231,0.5,20.0
People watch a baseball game in a large stadium.,People watch baseball games in large stadiums.,0.9542316198349,0.5,6.0
A metal container filled with different types of fruit.,A metal box filled with different fruit types.,0.8915643692016602,0.4166666666666667,21.0
A woman in red struggles to ski on steep slope.,A woman in red struggles to ski at the top of a hill.,0.9210426807403564,0.4666666666666667,16.0
The knife and spoon are beside the plate of vegetable covered noodles.,The knife and spoon are located beside the vegetable-covered noodles plate.,0.9520296454429626,0.4,23.0
A woman standing on the top of a snow covered slope wearing skis.,A woman on the top of a snow-covered slope wearing skis was seen skiing.,0.8955099582672119,0.4705882352941176,26.0
A couple of kids standing on top of a snow covered slope.,A couple of children on top of a snow-covered slope.,0.9382525086402892,0.5,13.0
A person standing on a snow covered ski slope.,A person in a snow-covered ski slope.,0.899268388748169,0.4,10.0
A man riding a snowboard down a snow covered slope.,A man riding a snowboard down a snow-covered slope was seriously injured.,0.8349475860595703,0.3846153846153846,23.0
A piece of cake sitting on top of a white plate.,On top of a white plate is a piece of cake.,0.920891523361206,0.5,32.0
A plate with food on it and utensils nearby.,Nearby is a table with food on it and utensils.,0.8181299567222595,0.4615384615384615,20.0
A pizza on a white plate topped with greens.,A white pizza with greens on top.,0.9157118797302246,0.5,29.0
