original,paraphrase,sim,jaccard,edit_dist
"A nice place for lunch, reasonable prices, nice atmosphere, and good hospitality.",A nice place for lunch. Food was delicious.,0.76046222448349,0.2666666666666666,50.0
You need party supplies?,You need party supplies: Party supplies.,0.911341905593872,0.5,17.0
Dr Seuss celebrates his birthday and this Friday the student's at my daughters school are wearing costumes or anything related to their favorite character.,the school's student's costumed to Dr. Seuss,0.7609538435935974,0.1481481481481481,125.0
"After having a pretty good experience at the last L & L http://www.yelp.com/biz/t8HbRjam5R1z0hH0I4WajQ?hrid=nX30_xaimagO3kJ_TMQSVQ, I was craving for more of it.",After having pretty good experience at the last L & L http://www.yelp.com/biz/t8HbRjam5R1z0hH0I4WajQ?hrid=nX30_xaimagO3k,0.8964011669158936,0.5,41.0
I had never tried Hawaiian BBQ before coming to L&L so I'm no afficianado on the subject.,"I was told they have some great Hawaiian BBQ that you can get on the premises, but it is a little expensive. The service was bad.",0.8148432374000549,0.1388888888888889,85.0
"I have eaten @ L&L in Irvine, CA.","I've eaten @ L&L in Irvine, CA. They are great. I have ordered the best sandwich ever. It was ok, not that good.",0.8054654598236084,0.3478260869565217,84.0
"Despite the large selection and good prices at this store, I cannot go in because of its layout.",The selection and prices at this store are amazing. But the layout can make an unappealing shopping experience a nightmare.,0.8041914701461792,0.1935483870967742,85.0
"OK...so the next part of my \""packing peanuts\""saga!",I just put some packing peanuts in a ziplock bag and then the next part of the saga ends.,0.775013267993927,0.1818181818181818,67.0
Staff is not knowledgable and unapologetic.,Staff was unknowledgable and unapologetic.,0.7844901084899902,0.375,6.0
I came to this store to buy a color printer that was advertised for $59.,I bought the printer from this store and was told it cost about $64. I was shocked when the printer came to my house and the price was $59.,0.763586699962616,0.2857142857142857,89.0
"It is too greasy, fatty, and certainly does not look very appealing.",It is very greasy and fatty.,0.8417614698410034,0.2857142857142857,47.0
Kathy's Southern Cooking has the best chicken fried steak ever!!,The fried steak was cooked to perfection! I would highly recommend Kathy's.,0.8380957841873169,0.1578947368421052,62.0
I have such fond memories of Orange Julius from when I was a kid.,I love my Orange Julius.,0.7797428369522095,0.125,44.0
"The employees were nice, but the store seemed SO empty!","The store was empty, but the staff was nice.",0.8494357466697693,0.2307692307692307,32.0
Had lunch here with a friend.,We had a lovely lunch here.,0.7567700147628784,0.3333333333333333,23.0
"Food was OK, service was good.",Food is good. Service is good and friendly.,0.7696815729141235,0.3333333333333333,23.0
The service was friendly & nice.,Service was excellent. Very friendly staff.,0.8484182357788086,0.3333333333333333,27.0
Really this cost money I have had better food on cheap buffets.,It's a buffet not real cheap.,0.8070817589759827,0.0,48.0
"Where do I begin....\n\nThe service was alright, I've had better.","The service was alright, I've had better",0.7737067341804504,0.4166666666666667,25.0
the waiter was excellent... Tooooo bad I couldn't say the same about the food.,"Not good, the waiter was good... not great.",0.8140197992324829,0.1875,62.0
This restaurant was AWESOME.,This restaurant was amazing! The food was amazing and we had an amazing time!,0.8155713081359863,0.2307692307692307,57.0
Port of Subs is one of my favorite places for a sandwich and this location rocks.,This sandwich is one of my favorite sandwiches. Port of Subs is my go to sandwich place.,0.8981867432594299,0.4736842105263157,51.0
These ladies don't know how to cut a guys hair.,these ladies have no idea how to cut a guy's hair,0.9583891034126282,0.4,14.0
Me and the hubby came here for a quick dinner after hitting ToysRUs.\nHe got a sirloin & baked potato.,The hubby got a sirloin and baked potato. I think I'm hungry for a quick meal.,0.7946587800979614,0.4347826086956521,71.0
It's Applebee's and they don't dissapoint.,it's my applebees that don't dissapoint me,0.8687381744384766,0.1818181818181818,15.0
Music much too loud!,The music is too loud!,0.8948203325271606,0.5,9.0
First I haven't been to Applebee's for some time .,I have been in for a while and I still haven't been to Applebee's.,0.93222975730896,0.2941176470588235,49.0
The food is average and the service is TERRIBLE!,Service is terrible. Food is average and food is mediocre. We were there last night after a week of partying.,0.7754738926887512,0.2631578947368421,78.0
I friggin' love Trader Joe's.,Trader Joe's is my favorite!,0.8937660455703735,0.1111111111111111,26.0
"The new TJ's is open at 10345 S. Eastern Ave. Henderson, NV 89052\n\n702-407-8673","TJ's is located on Eastern Ave., Henderson, NV 89052nn702-407-8673n",0.8808818459510803,0.2941176470588235,25.0
"For some reason when I was younger, I hated Trader Joe's.",Trader Joe's is just so bad!,0.8033261895179749,0.0666666666666666,44.0
My first trip to a Trader Joe's was this one located in the heart of Green Valley some time ago.,Trader Joe's is located in the Heart of Green Valley. I love Trader George's! The food and service is awesome.,0.8282353281974792,0.2758620689655172,78.0
"Trader Joe's is really a good place to shop - they have great produce, meat/poultry/fish, cheese, dairy, flowers, dry goods and their prepared products are usually very good and interesting/flavorful.",I have heard great things about Trader Joe's. I think the Trader Jo's are good.,0.7912695407867432,0.1081081081081081,150.0
Lots of love to this TJ's.,My heart is filled with love for this TJ.,0.8157665729522705,0.1538461538461538,24.0
Love this TJ's!,Love the a-line on this TJ's!,0.8423643112182617,0.5,14.0
Trader Joe's is a staple stop on our weekly grocery route.,Our kids love to eat at Trader Joe's and it is always a staple of our road trip.,0.76607745885849,0.2727272727272727,58.0
"You know, to cut straight to the point, this store is a huge disappointment.",This store is a huge disappointment.,0.8332269787788391,0.4615384615384615,41.0
I love TJ's!,TJ's is one of the best.,0.849444568157196,0.0,19.0
I have been coming to this Trader Joes for years and I am always greeted with a smile.,This is my favorite Trader Joes. We have been going to this Trader Jesse's for years and have always had a wonderful experience.,0.7723764181137085,0.3703703703703703,67.0
i discovered this store while visiting Las Vegas.,The Best Las Vegas Store.,0.7708181142807007,0.0833333333333333,38.0
Lines here are so long.,The line was so long.,0.8237206935882568,0.25,10.0
This place has been my go to place for years until they opened the 7-Hills car wash which was closer to me.,Great customer service. Only negative point: The car wash is a little slow and not as clean as the 7-Hills.,0.7986528873443604,0.0857142857142857,88.0
HORRIBLE experience!\nThey were told NO vinyl protectant on the interior.,They told me there was no vinyl protection and they didn't tell me. I told them they were told there was.,0.7564030885696411,0.1818181818181818,77.0
WARNING TO ALL THOSE THAT WANT TO GET THEIR CAR WASHED...DON'T DO IT!!!,WARNING TO ALL THOSE THAT WANT TO WASH YOUR CAR...DON'T DO IT!!!,0.9444094896316528,0.5333333333333333,15.0
Do not leave anything in your car that you value.,You should never leave a valuable thing in your car.,0.792999267578125,0.25,38.0
I've been to this car wash 4 times.,The best place to go to a car wash.,0.7596541047096252,0.1428571428571428,25.0
So I spoke to the General Manager about the key they broke and they are refusing to pay to replace it because their employees have lied and said the key was broken when I gave it to them.,The manager has lied and told me to get another key.,0.7712692022323608,0.1470588235294117,149.0
I have been coming to this place for my car washes for the last 5years.,"I would recommend this place to anyone. The car washes are good quality, but expensive.",0.7874257564544678,0.3181818181818182,51.0
Dr. Hahn is the most honest dentist in town.,The most honest and honest dentist I've ever seen!,0.7733542919158936,0.3076923076923077,30.0
"It's a very cool bean bag, but I couldn't stop laughing when I heard the prices.","It's a cool bean bag, but the price was too high.",0.8491353988647461,0.3684210526315789,43.0
I've lived in Las Vegas 14 years ago today!,I love living in Vegas!,0.7662004232406616,0.0769230769230769,29.0
My experience was by far the most pleasant I have ever had at a laundromat.,I just had a bad experience with a new Laundromat. The workers were very nice and the staff was friendly.,0.7695444822311401,0.2692307692307692,71.0
1/2 of the washers and dryers were broken down and not operating.,One washer and dryer was broken down and not operating.,0.9246429800987244,0.3333333333333333,14.0
Barnes and Noble is one of my favorite places to come when I am in this area.,I really love Barnes and Noble books and their selection is pretty good.,0.8107100129127502,0.2083333333333333,59.0
I happen to just love bookstores and libraries ... so it's pretty hard to tick me off enough for me to leave a Barnes and Noble store angry.,I don't love the bookstores. I love the library.,0.7961434125900269,0.0714285714285714,106.0
I really love going to the bookstore.,I love to read books at the bookstore.,0.8671954870223999,0.5,17.0
"As always, a good place to find the perfect book!",The best place to go to read a book!,0.7518868446350098,0.3846153846153846,28.0
Nice clean bookstore with clean bathrooms.,"Great selection of bookstores, clean staff, and comfortable seating.",0.7672948241233826,0.0769230769230769,45.0
I give blood regularly.,I also give blood to my doctor regularly.,0.8968802094459534,0.5,18.0
This barber shop has been around for a long time.,The quaint barber shop has a lot of customers.,0.7646825313568115,0.2666666666666666,28.0
Getting the man's mane under control.,Get the head of the man to put his mane under control.,0.8543355464935303,0.3076923076923077,21.0
I had my haircut by 4 barbers in this shop.,I had a haircut in this shop by 4 barbers. The barber did a great job and you won't find a better barber in this area.,0.8471354246139526,0.2916666666666667,82.0
"Finally, a sporting goods store that has a good selection!\n\nNow...the disc golf selection was kind of...bad.","I would suggest to a lot of people looking for a great place to shop for disc golf, but the disc golf selection can be a bit lacking.",0.8617385625839233,0.1176470588235294,86.0
I used to frequent Big 5 a lot in the past.,"When you go to Big 5, it's a blast",0.7785813808441162,0.1764705882352941,28.0
Full disclosure - I am a Platinum member at Marriott.,"I am an associate of the Marriott Hotel, and I am also a Marriott Platinum.",0.8343058824539185,0.1578947368421052,52.0
"Pros: I got a very 1 bedroom for a cheap price, easy and free parking, wifi works well.","Pros: Nice room, free wifi, great room, a little pricy for a hotel if you're short.",0.8094984292984009,0.1481481481481481,64.0
Well I have stayed at every Marriott hotel in Vegas at one time or another.. Or so I thought   Stayed for a day trip and found the only hotel that was time warped back to 1995.,Marriott is famous for its time warped hotel room which was located in the same strip as the hotel I stayed in in 1995.,0.8052300214767456,0.282051282051282,116.0
Great Italian restaurant for the local area.,Great restaurant and service. I recommend the Italian pizza,0.8274757862091064,0.3333333333333333,38.0
carmines is a pretty cool place.,oh my gosh.. the carmines are the perfect place to take a walk with a group of people.,0.7822504043579102,0.1,63.0
I am updating my review of Carmines because it has re-opened under the original owner and I believe they are starting to redeem themselves.,i have no idea what happened to Carmines and they are still not that great,0.7505619525909424,0.1875,91.0
Don't use a credit card at this place.,"Don't use a credit card, as the store itself is not secure.",0.7937224507331848,0.25,25.0
I actually followed a bartender to find carmines when she left her last job.,I ended up finding carmines when I walked out of the bar and left.,0.77667236328125,0.125,53.0
Buyer beware if your gambling at the bar and you're winning your drinks are not free.,"If you're going to gamble at the bar, the drinks may be free, and the bartenders have a bad reputation.",0.8123916387557983,0.2222222222222222,69.0
Great retail shop that also offers psychic services.,A great place to buy a book or a psychic medium.,0.7711424231529236,0.1333333333333333,29.0
Love love love this place!!,Love love love this place!!,1.0,1.0,0.0
"Yes, you see it correctly, I just gave Chevy's 5 stars.... Why you ask?",I just gave Chevy's 5 stars.... Why?,0.7773289680480957,0.4285714285714285,35.0
I used to really enjoy Chevy's - especially their chips and salsa!,"Chevy's is a great place to go for lunch or dinner. They have great chips, salsa and burgers.",0.8027641773223877,0.1153846153846153,66.0
"They don't skimp on the chips and salsa, they keep it coming.",They make the chips and salsa themselves. They don't skimp on the chips.,0.9290783405303956,0.4666666666666667,44.0
Best tacos in vegas area!,"Tucked away on the Las Vegas Strip, this little gem of a place serves great tacos for less than $20.",0.816905677318573,0.0869565217391304,83.0
"Well, we were trying to find \""cheese dip\"" in Vegas.",Well we were trying to find a place that sells cheese dip.,0.8252521753311157,0.2941176470588235,26.0
Food was cold service sucked,"Service was poor. Food was cold, cold, lacked flavor.",0.8262516260147095,0.3333333333333333,36.0
Food was great.,Great service. Food was excellent.,0.7904980182647705,0.3333333333333333,22.0
Poor customer service.,a very poor service from a poor manager.,0.7718492746353149,0.125,29.0
"Good food, HORRIBLE service.",Good food and the service was HORRIBLE.,0.8940845131874084,0.1,22.0
Good food ruined by a game-playing waitress.,"The waitress was a gamer, unable to play, which was ruined by the poor service.",0.7877759337425232,0.1764705882352941,60.0
This was my first time getting my nails done at the mall & I only went here because my cousin & I were rushing to get our nails done before I went out that night & the nail salon by my house was busy with 10 ladies already waiting.,A lot of girls were waiting for their nails and I could hear them rushing to the salon by my house.,0.7524487376213074,0.1836734693877551,167.0
The course was in horrible shape and the employees were rude and unresponsive.,"The course was fine, but they were obnoxious and rude. The staff is good, they're not too rude and have the necessary skills to work with a fucked up course.",0.7907538414001465,0.1875,106.0
Sorry golfers!,I'm sorry for the golfers!,0.9105570912361144,0.4,13.0
GOLF COURSE REVIEW:\n\nMEH at best.,Golf Course Review: Golf Course review,0.914191722869873,0.2857142857142857,30.0
The fairways and greens still need work.,"The fairways have been robbed of greens, and they need to be rebuilt",0.823168158531189,0.25,35.0
I broke my dental bridge in 2010 in a work comp accident.,I had a dental bridge replaced in 2008,0.7675896883010864,0.3571428571428571,36.0
I'm not saying don't go here but if you want to give your money away for services not needed then go ahead.,if you want to give money to services not needed,0.7596713900566101,0.45,60.0
I got what I expected...a smog test for $9.99.,"I expected a smog test, which came with a $20 test fee.",0.8693633079528809,0.1875,43.0
I had really hoped that auto shops had come away from trying to hustle female customers.,I had really hoped that auto shops would be forced to stop attempting to hustle women.,0.9136579036712646,0.4285714285714285,37.0
Since moving to Vegas Im still looking for a barber that can cut my hair like my barber did in Scottsdale.,I'm looking for a barber in the Las Vegas area.,0.8722294569015503,0.2608695652173913,70.0
See Dave when you want a great haircut.,It's the first thing Dave does when you're in the mood for a haircut.,0.8086529970169067,0.2352941176470588,40.0
I walked into this barbershop on a Saturday at noon.,I thought I could get some hair cut and done in this barber shop. I went in the early morning hours.,0.7668715715408325,0.0769230769230769,67.0
Can't go wrong with Ben and Jerry's.,Ben and Jerry's has always been a good choice. I like their beer with the peanut butter and jelly dipping sauce.,0.7832448482513428,0.125,87.0
Absolutely amazing service.,Great service with excellent price.,0.7919657230377197,0.0,27.0
I haven't bought tires in 8 years!,I've been thinking about these tires for the last 8 years.,0.7725806832313538,0.125,34.0
"These guys are the best, they really stick by their name \""DISCOUNT TIRES\"" I come from the other side of henderson to see these guys when I need tires.",Best tire dealers in Henderson,0.8289430141448975,0.0344827586206896,129.0
Pier 1 wins for longest check out time.,Pier 1 wins for longest check-in time,0.950559675693512,0.5,5.0
"This is a great store to rent instruments, buy music, browse, etc... \n\nHowever, if you are wanting to learn an instrument I would say LOOK ELSEWHERE for lessons.","this is a great store to rent instruments, buy music, browse, etc.",0.7523499727249146,0.3928571428571428,98.0
"Horrible service, been going there for years and have never had an issue.",Very bad customer service. Not one of the people I know who works there.,0.7722143530845642,0.0,57.0
DA BESS' LOCAL KINE GRINDZ ON DA MAINLAND.,DA BESS’ LOCATION KINDZ ON DA MAINLAND.,0.7644399404525757,0.3,8.0
"When it comes to Hawaiian food, Ross J's is as good as it gets.","Love Ross J's Hawaiian cuisine? Try it out, if you like.",0.8446474671363831,0.2105263157894736,43.0
If you like Hawaiian food this is one of the best places in town.,This is the place to go for Hawaiian cuisine.,0.859559178352356,0.2105263157894736,50.0
"Cheap, yummy and HUGE portions!",Great portions and great prices!,0.7823284864425659,0.125,20.0
I got Mahi Mahi and Spicy Chicken.,"I got a chicken curry with the Mahi Mahi, it was very spicy and i love the flavor.",0.8559853434562683,0.2941176470588235,56.0
Another Great Hawaiian BBQ Spot here in Vegas.,I love Hawaiian BBQ and the humongous variety of BBQ is great.,0.7997088432312012,0.1176470588235294,44.0
"I really like this place for lunch on gym days or when ever I'm craving teriyaki chicken, beef stew or loco moco...but mainly teriyaki chicken.\n\nOn days I'm going to the gym, I load-up with the chicken teriyaki and rice...with an extra side of chicken to be mixed in, and it all comes to about $5.","I like this place for lunch on gym days or when ever I'm craving teriyaki chicken, beef stew or loco moco...but mainly terriyakis chicken....",0.9224255084991456,0.4565217391304347,160.0
"We usually go to Aloha Specialties at the California whenever we are in Vegas, but my friend recommended we try this place because the food was pretty similar and the lines are not as long.",We've been to many Vegas restaurants that are in the same line and aren't as busy as Aloha Specialties. Our favorite has to be the huanau with the chicken fajitas.,0.7779226899147034,0.1428571428571428,136.0
"They had some good items like the spicy Korean chicken, seems like everyone likes the Kahlua pig, but they were out when I went.","I went there for dinner tonight and I really liked the kahlua pig, but they were out when I went",0.812883734703064,0.3103448275862069,63.0
I got spam and eggs and rice.,"I got spam, eggs, rice.",0.9786118865013124,0.375,8.0
"First of all, this place is CHEAP.","I'm a big fan of a place that is cheap. However, this place is CHEAP.",0.7794011235237122,0.3846153846153846,40.0
"After reading the reviews, I was giddy with joy that Ross J's makes mochiko chicken.",I have never had mochiko chicken before and I love it so much! The flavor is so good.,0.7766260504722595,0.1071428571428571,72.0
FRIDAY= Hawaiian plate= KANAK ATTACK....ALL PAU....cannot breath no mo room.,Friday - Hawaiian plate= KANAK ATTACK...ALL PAU....cannot breath no mo room.,0.9478256702423096,0.6153846153846154,8.0
Best Hawaiian food in Las Vegas.,Great Hawaiian food and the best customer service.,0.7901459336280823,0.2727272727272727,26.0
"I was really disappointed when I tried the spicy Korean chicken... it seemed like a lot of people praised the menu item, but it was not great at all.","I ordered the spicy Korean chicken, I'm sorry to say I haven't tried the Korean Chicken.",0.8576079607009888,0.1515151515151515,94.0
Did I order the wrong thing?,"No, I didn't order the wrong thing",0.8929004669189453,0.4444444444444444,11.0
"Nothing fancy but the food is good, abundant and reasonably priced.",Very expensive but good quality food.,0.7624889612197876,0.0625,52.0
"Hawaiian grill full of Hawaiians, that's how you know this place is good!",This place is a must if you're in the mood for some Hawaiian food.,0.791884183883667,0.1739130434782608,53.0
Great prices and big portions!,Great price and a very large portion.,0.752403974533081,0.2,14.0
The chicken was nasty and fatty and still had the skin on it and not much sauce.,The chicken was not fatty and not cooked to the point where you couldn't taste any of it. I don't think I would eat again.,0.7589079737663269,0.2,72.0
For many years Dillard's was my favorite store.,I've been going to Dillard's ever since I was a child.,0.7848217487335205,0.1176470588235294,38.0
"C'Mon, it is Dillard's.","it is the house, it is Dillard's",0.7953122854232788,0.2857142857142857,15.0
This branch has a very unprofessional staff.,"This branch is the worst branch in the world. Staff are rude, rude, disrespectful. It has a long list of problems.",0.8120760917663574,0.1904761904761904,82.0
Been in this branch a couple of times now and the staff is always nice and very helpful,"I love the service in this branch. It is very clean, modern and well staffed. It's also very close to my place of work.",0.7592254281044006,0.2121212121212121,77.0
"If I need to stop at Home Depot, I know what to get for a quick in and out.",Home Depot is a great place to find something for a quick in and out.,0.7748813033103943,0.3478260869565217,39.0
There are 2200+ Home Depot locations worldwide and this location in Henderson is one of their larger square footage locations.,The Home Depot in Henderson is one of the larger locations in the world.,0.8948992490768433,0.4090909090909091,73.0
I don't recommend using this store to have flooring installed.,I don't recommend using this store to have flooring installed. It's not the best quality but it's just not good at all.,0.9397099614143372,0.5,57.0
I have been waiting one month for my glasses.,I am still waiting on my glasses.,0.8435097932815552,0.3333333333333333,19.0
HORRIBLE MANAGEMENT!!!,Worst management I have ever had,0.783796489238739,0.0,31.0
I'm not a big wing fan.,I'm a big fan of the wing.,0.7781811356544495,0.3,16.0
There are no better wings than buffalo wild wings.,if you don't like wings you can have buffalo wild wings.,0.828660249710083,0.2666666666666666,27.0
Bone in wings Tuesdays are days to look forward to.,Bone in wings is the day for good,0.8259825706481934,0.2,25.0
I ordered the combo plate with honey BBQ ribs and sweet BBQ traditional wings.,The combo plate had a honey BBQ ribs and sweet BBQ traditional wings. The BBQ bbq chicken skewers were cooked perfectly and seasoned perfectly.,0.7506352663040161,0.4545454545454545,90.0
"I've been to quite a few \""b-dubs\"" and this one is alright.",i've heard of a bunch of b-dubs,0.7650669813156128,0.125,44.0
BWW is just okay.,BWW is just okay. BW & W are ok.,0.9046146869659424,0.4444444444444444,15.0
I am not a fan of the wing scene in Vegas but BWW isn't too bad.,I don't care much about the wing scene but BWW is so worth the money.,0.8044884204864502,0.25,39.0
You can't go wrong with BWW food.,BWW is a huge fan of BW. You can find tons of great food for under $80 and all the way up to $880 in the US.,0.7531723380088806,0.0666666666666666,87.0
My order was wrong three times yes three times!!!,"Order was wrong 3 times, yes 3 times!",0.9595998525619508,0.3636363636363636,17.0
Wings were good nice and spicy but a little overcooked and they only gave us 6 napkins for a table of 6 people not enough if u eating wings.,They were good and spicy but the wings are overcooked and the utensils are overpriced for the amount you get.,0.8504840135574341,0.2727272727272727,76.0
I've been here and ordered the ribs.,I ordered the ribs. I had to take them home.,0.8553754091262817,0.2307692307692307,28.0
"We received a coupon for a free entree with the purchase of another entree, so we decided to have dinner at Tony Roma's on a recent Friday evening.","We were excited to get that deal, and the coupon was for a free entree. The food was great and the price was right. I definitely recommend Tony Roma!",0.7967503666877747,0.1951219512195122,110.0
"1 Star, more like -3....","3 stars, more like -3....",0.9208197593688964,0.4285714285714285,3.0
This is a great place for lunch or dinner.,This is a great place to enjoy a nice meal. Its small but full.,0.7744249105453491,0.2941176470588235,34.0
Pharmacy service is the WORST!,The worst part of pharmacy.,0.8426467776298523,0.1111111111111111,25.0
"Good: Pecan buns\n\nBad: it's over 1,000+ calories.","Bad: Pecan buns are a great source of fat, but it's a little too hard to eat.",0.7867621183395386,0.0952380952380952,52.0
$2.99 per 1/4 pound.,The salt and sugar in the pound are $2.99 per 1/4 pound.,0.7840158343315125,0.3636363636363636,36.0
"I went today, needing an egg fix and crispy hash browns.","I got some eggs. I have to go and get some hash browns, but they were good.",0.788238525390625,0.1304347826086956,51.0
Service was great..but the food was nasty.,Very bad service. The worst part was the food.,0.8560024499893188,0.1666666666666666,33.0
Service is very slow for only 6 people in the entire restaurant!,Very slow service and I'm not sure if it was because of the waiter or because I don't understand what it's like for 6 people.,0.8280534744262695,0.2,93.0
"All I can say is, you can find better tasting breakfast food at the casino buffets in town and for a much cheaper price too!","You may also find better tasting breakfast food at the casino buffets in town, they have great breakfast!",0.8864266276359558,0.3548387096774194,45.0
Celebrating the Hawks win with a late breakfast.,Hawks players celebrated with breakfast after a big win in the 2017 NBA Finals,0.7614209651947021,0.2941176470588235,58.0
"So let me first start by saying I love Blueberry Hill, I usually go to the one on Sandhill and Flamingo but ib was in the area so I just stopped here.","Well, i am in town in the Spring and the Blueberry Hill is my favorite spot.",0.7698636054992676,0.1351351351351351,113.0
Improvements galore here last couple of visits.,Quite a lot of improvements are taking place over the last few visits.,0.8762591481208801,0.25,42.0
The place is a ripoff.,The place is a ripoff. The place was a good price and the service was good.,0.835034966468811,0.4545454545454545,53.0
This USED to be our families go to place!,This was our family go to place!,0.8679400086402893,0.5,13.0
"The best thing about my involvement with Genesis Medical Group/Parkway Urgent Care was Physician's Assistant, Marie!",I was an amazing partner in the Genesis Medical Group and the Parkway Urgent Care team.,0.8901063203811646,0.24,70.0
"The salesman, Troy, was great to deal with.",Troy was great to deal with. Troy was a good salesman.,0.911806046962738,0.4166666666666667,37.0
"The best burritos I've ever had.\n\nMy fave is a steak fajita burrito- no rice, with grilled veggies, fresh salsa, lettuce and sour cream.",My favorite burritos I've ever had.,0.820801854133606,0.1153846153846153,110.0
Always enjoyed this Chipotle location.,Delicious! But I'd recommend this place to people who can't find Chipotle anywhere else. I've been here twice and both times have been good.,0.8537559509277344,0.0769230769230769,112.0
AWESOME LAS VEGAS!,LA VEGAS IS SO AWESOME!,0.8304181098937988,0.0,17.0
"Good place for vegetarians, the veggie bowl is good solid food.",The veggie bowl is tasty and makes a great sandwich. The staff is friendly and the food is tasty too.,0.7519332766532898,0.2,74.0
Very good chicken burrito.,Very good. I ordered the chicken burrito. It was cooked perfectly.,0.8210562467575073,0.25,40.0
I love Chipotle but this location is a mess.,Chipotle is really a hidden gem and I always go for it. I live in the area and can't believe that this place is so much better.,0.8578029274940491,0.1785714285714285,101.0
I emailed Chipotle Corporate HQ in Denver as once again this location fubared my order.,Chipotle CorporateHQ in Denver (still a mess) refunded the order.,0.8022433519363403,0.1904761904761904,40.0
I'm not a fan of the cilantro rice.,"I'm not a fan of the cilantro rice, but I've tried some of the other items, though it's too tasty.",0.8385970592498779,0.3684210526315789,63.0
The first thing to know is that parking here is a nightmare (as I stated in my check-in).,"Parking in the parking lot, or at the door (at the front door) is a nightmare!",0.8052488565444946,0.2,63.0
Got violently sick 6 hrs after eating a beef taco with salsa fresca from this location last night.,We ate a taco and salsa fresca tacco and have been very sick since.,0.8363127708435059,0.1923076923076923,70.0
I came here to try the barbacoa.,The best barbacoa I have ever had. It was so good.,0.8276719450950623,0.125,38.0
I'm a big fan of chipotle and enjoy there food often.,Yum! Chipotle Chicken is amazing!,0.8079928159713745,0.0666666666666666,40.0
"Short story: Terrible service, metal filing in food.\n\nI'm a big fan of Chipotle and eat there semi-regularly.","I'm a big fan of Chipotle and eat there semi-regularly. I had to ask about my food, but it was a very unpleasant experience.",0.777248203754425,0.2903225806451613,101.0
As a Las Vegas resident I have visited numerous Chipotles across town.,i've been here 5 times now and it's one of my favorite places to eat. i wish i could just drive to one of those chipotle restaurants in las vegas.,0.7629491090774536,0.0555555555555555,108.0
Food was ok.,Food was okay. Service was great.,0.8013381361961365,0.3333333333333333,21.0
Let me preface this by saying that I love Chipotle.,I really do love Chipotle.,0.9356589317321776,0.25,30.0
"Ok, now when your in a mall you expect to spend a little more cause your in the mall and you expect ehh?, mall food.","In a mall, you expect to spend a little more",0.8472635746002197,0.4210526315789473,75.0
Yes this place is in the mall food court.,Yes it is a mall food court.,0.9073576331138612,0.4545454545454545,15.0
This fast food restaurant is located in the food court of the Galleria Mall.,Good Food is a fast food restaurant located at the Galleria Mall,0.8783109188079834,0.4375,35.0
Yuro Supreme with no sauce.,"Yuro Supreme with a simple, creamy sauce.",0.9303877353668212,0.5,16.0
I started coming to Kyklos a few years back and at that time I really didn't enjoy greek food.,"The Greek food tasted fine, but I really don't like Greek food anymore.",0.7770693898200989,0.1153846153846153,64.0
Great customer service.,Great customer service and friendly staff.,0.8684946298599243,0.2857142857142857,19.0
We always get the gyros salad and the spanakopita.,My favorite is the gyros salad. My fiance also loves the spanakopita.,0.7592068314552307,0.2,31.0
This place made my first time having greek food a memorable experience.The greek chicken salad was delicious!,Great place. Good place to go for a Greek meal!,0.789679765701294,0.1304347826086956,84.0
This is my favorite place in town for gyros.,My favorite place to eat gyros!,0.8620413541793823,0.25,18.0
I'm a Greek food eating connoisseur!!!,The best Greek food I've had in a long time!,0.7605524659156799,0.2307692307692307,26.0
One of the best places for Greek food!,"Located in the middle of nowhere, this Greek place is a must if you're in the mood for Greek food.",0.768009603023529,0.1904761904761904,66.0
"My belief is that certain specialty stores have prices at a premium, which is also the case here.",Most specialty stores have a higher price.,0.8144167065620422,0.2,62.0
We just enjoyed yet another wonderful dinner at Chianti Cafe.,I had a wonderful meal here yesterday at Chianti and the atmosphere is great. It was a lovely restaurant.,0.7847505807876587,0.12,79.0
"Chianti cafe is not a place worth going out of your way for, but if in the area you can get a better than average lunch at a reasonable price.",There is a lot of bad reviews about Chianti. But if you want a great lunch this is 'the place for you'. There are some nice choices in the neighbourhood.,0.84123694896698,0.2222222222222222,106.0
I found that KFC has really changed things.. and I am.. not sure it is for the better .,I have a feeling that kfc is changing.,0.8262434601783752,0.1818181818181818,64.0
This place was okay one thing I did notice the food was not fresh and I think I should've just made a sandwich other than that customer service was good I think the company is cutting back on their freshness,The food was great. My son ordered a sandwich and it tasted like it was spoiled. The customer service was bad.,0.7646085023880005,0.1904761904761904,144.0
I have loved Baja Fresh since the beginning....but something has tragically happened recently.,Baja Fresh is no longer in business and is going through a tough time.,0.8317129611968994,0.0833333333333333,67.0
This used to be a great place to grab lunch.,This was the best lunch spot in town and the food was delicious. The food was great. I went during lunch and had a decent time.,0.750623345375061,0.0769230769230769,95.0
Was good (although the prices were steep) until I saw the cockroach crawl across the dining room floor.,The food was okay. The price was steep but the cockroach infestation was annoying.,0.8500401973724365,0.1304347826086956,55.0
I enjoy Sammy's.,I love Sammy's ice cream. I love it!,0.7500109672546387,0.125,26.0
Food is pretty good but the serve is horrible!,"The food was pretty good, but the serve was horrible.",0.8249475955963135,0.4545454545454545,11.0
Duck tacos.,Get these tacos from the supermarket. The one with the fried duck.,0.8363683223724365,0.0,59.0
My girlfriend and I are both big Sammy's fans.,I've a big fan of Sammy's.,0.806776225566864,0.0714285714285714,31.0
