original,paraphrase,sim,jaccard,edit_dist
"I am not much for bowling, but my husband loves it.","I am not good at bowling, but my husband is.",0.8560594320297241,0.5,14.0
"Hands down, the best bowling alley in the Scottsdale area!",What are the best bowling alleys in Scottsdale?,0.924342155456543,0.3076923076923077,21.0
Great service and great times!!,"Great service, great times and great jobs.",0.8526630401611328,0.2857142857142857,19.0
We were a group of eight.,It was a group of eight.,0.888843297958374,0.5,5.0
Solid restaurant.,What is a solid restaurant?,0.898150622844696,0.1666666666666666,12.0
I am completely and utterly confused about these reviews?!!,Why am I so confused about these reviews?,0.8728224039077759,0.4166666666666667,25.0
Had lunch here.\n\nService was pretty good.,Had a good lunch here. Service was pretty good.,0.8344982862472534,0.5,11.0
"Had the lunch Pollo con queso special.\nThe chicken was pretty dry, and had no discernible flavor.\n\nThe jalape\u00f1o cheese they topped it with wasn't very spicy, but was ok.\n\nOur server was good, and they have decent salsa with their chips.\n\nMy second trip, mostly because it's close to work, and my coworker doesn't like Manuel's.\n\nI may be back.","My second trip, mostly because it's close to work, and my coworker doesn't like Manuel's.The jalape\u00f1o cheese they topped it with wasn't very spicy, but was ok.",0.7968658208847046,0.4705882352941176,258.0
I have been coming here for 8 yrs.,I've been coming here for 8 years.,0.9012880325317384,0.5,5.0
What a strange bunch of reviews for this restaurant.,What is your review of this restaurant?,0.8518676161766052,0.2307692307692307,20.0
Not a very modern decor - could use an update!,Not a very modern decor -- could need improvement!,0.891925036907196,0.4615384615384615,14.0
This is no Mexican restaurant.,This restaurant is not a Mexican restaurant.,0.9279406070709229,0.5,14.0
Love their Pizza Nortena.,Love their Pizza Nortena pizza.,0.987549901008606,0.5,6.0
"Service was good, attentive.","Service was excellent, attentive, good.",0.9609701633453368,0.2857142857142857,15.0
The food here was good.,The food was good here.,0.964121639728546,0.4285714285714285,10.0
Not great salsa and not a lot of options for the vegetarian.,"Not great salsa, and not a lot of vegetarian options.",0.989959180355072,0.4285714285714285,23.0
Horrible service and hot drinks.,Horrible hot drinks and horrible service.,0.9730587005615234,0.4285714285714285,21.0
This place was recommended by a friend.,This place has been recommended to a friend.,0.9546328186988832,0.5,8.0
This is a great mail store.,This is a good mail store?,0.8780299425125122,0.5,5.0
This place is where we get our Scottsdale mail.,Where can I get Scottsdale mail?,0.9242616891860962,0.25,23.0
I rented an apartment at La Privada for almost a year.,For nearly a year I rented an apartment in La Privada.,0.9845974445343018,0.4666666666666667,38.0
I have lived at La Privada since Nov. 2013.,"Since Nov. 2013, I have lived in La Privada.",0.9731441736221312,0.5,35.0
I had the chicken sub.,The chicken sub was delicious.,0.8352135419845581,0.25,21.0
"The problem with subs is 6in isn't enough but 12in is too much...ha!\n \nAnyway, 7.5 is perfect and a 15in sub split just makes sense which is what Cousins has :)\n\nThe subs are yummy, the service is superb.",The problem with subs is 6in isn't enough but 12in is too much...ha!,0.8169833421707153,0.3333333333333333,140.0
I found this dentist about 2 yrs ago.,I found a dentist about two years ago.,0.9165846705436708,0.4545454545454545,9.0
I guess I just didn't get it.,"I just didn't get it, I guess.",0.9151343703269958,0.5,17.0
I love the Meatloaf sandwich,What is your favorite meatloaf sandwich?,0.8478093147277832,0.1,19.0
I really like this place.,I like this place a lot.,0.8894286751747131,0.375,13.0
The lovely ladies that work here obviously know what they're doing.,The ladies who work here know what they are doing.,0.8982724547386169,0.5,22.0
I stopped by due to picking a lunch place at random.,I stopped by due to randomly choosing a lunch place.,0.9698476791381836,0.5,23.0
Not a fan of my sandwich being tossed into the microwave twice.,Why am I not comfortable with my sandwich being tossed into the microwave twice?,0.8504786491394043,0.4444444444444444,23.0
One of the best Ruebens I've had!,One of the best Ruebens I have ever had?,0.920987069606781,0.4545454545454545,9.0
First impression: not so great.,Not so great first impression.,0.8963308930397034,0.4285714285714285,26.0
Found this place through Yelp.,Found this place on Yelp,0.9497627019882202,0.4285714285714285,7.0
One of the worst front office staffs ever in medical history .\nPatients are treated poorly and totally disrespected .\nThere is something wrong when patients are treated like faceless cows .\n\nThe doctor and PA are good but getting to them is really unprofessional.\nBad experience .,One of the worst front office staffs ever in medical history.Patients are treated poorly and totally disrespected.,0.8458558320999146,0.3658536585365853,171.0
I have been seeing Dr. Komar for eight years.,Dr. Komar has seen me for eight years.,0.8672433495521545,0.4166666666666667,22.0
Was not able to even get an appointment.,Why can't I get an appointment?,0.7799609303474426,0.1666666666666666,16.0
The bagels and pasteries here are delicious.,Bagels and pasteries are delicious here.,0.9832003116607666,0.4444444444444444,15.0
"Hands down, the best bagel shop in the Valley.",What are the best bagel shops in the Valley?,0.9453682899475098,0.3333333333333333,12.0
"Best bagels on the planet, hands down.",What are the best bagels in the world?,0.9153613448143004,0.2727272727272727,30.0
The BEST bagels in the Valley!!,What are the best bagels in the Valley?,0.912359893321991,0.5,16.0
"Looking for a quick, casual place for a bagel and coffee?",Where is the best place to eat bagel and coffee?,0.8010382652282715,0.2666666666666666,27.0
Great bagels and coffee.,What are some great bagels?,0.7654637694358826,0.125,21.0
"When I think of bagel places, I think of those deli like hole in the walls that are on every single corner in NY & NJ-where they fry the bacon and eggs right in front of you.\nSince arriving in AZ, my only options include Einstein bagels(not bad..but their egg sandwiches stink), Supermarket bagels (boo) and Dunkin Donuts, which are nowhere close to me to even be an option.\nThis place is literally around the corner from my job.","Since arriving in AZ, my only options include Einstein bagels (not bad..but their egg sandwiches stink), Supermarket Bagels (boo) and Dunkin Donuts, which are literally around the corner from my job.",0.8610758781433105,0.4153846153846154,235.0
These are the best bagels I have ever had in my life.,What is the best bagel you have ever had?,0.7627249956130981,0.2352941176470588,23.0
Bagels are very good.,Bagels are a good food.,0.9302662014961244,0.2857142857142857,7.0
Not really sure what all the fuss is about.,What all the fuss is about?,0.917874276638031,0.5,18.0
Another great trip to Lox Stock!,Another good trip to Lox Stock?,0.9158267974853516,0.5,5.0
not really my cup of tea.,My cup of tea is not my cup.,0.7963831424713135,0.4444444444444444,22.0
Six free bagels offered with any purchase if you check in.,Six free bagels are available with any purchase.,0.9702823758125304,0.3571428571428571,29.0
There are bagels and then there are BAGELS.,"There are bagels, and then there are bagsels.",0.9874472618103028,0.5,8.0
Love this place.,Love this place so much,0.844784140586853,0.3333333333333333,8.0
Great bagels and sandwiches.,What are some great bagels and sandwiches?,0.8826125264167786,0.375,16.0
Wow what can I say?!,Wow! What can I say?,0.8754011988639832,0.4285714285714285,3.0
"I love Lox, Stock and Bagel.","I love Bagel, Stock and Lox.",0.9851934909820556,0.5,10.0
Favorite breakfast place in Scottsdale!,What are some of the best breakfast places in Scottsdale?,0.915004312992096,0.1538461538461538,23.0
This review comes after several visits.,"After several visits, this review comes.",0.9649549722671508,0.5,31.0
"Never again will I go in this place, the prices are outrageous.","I will never go to this place again, the prices are outrageous,",0.9392518997192384,0.5,25.0
Fresh bagels hot coffee...,Beverages: Fresh bagels hot coffee...,0.934545874595642,0.8,11.0
Went here for football on Sunday.,Went here on Sunday for football.,0.9845150113105774,0.5,18.0
Food and drinks are ok there.,"There, food and drinks are ok.",0.966781497001648,0.5,14.0
One of my favorite post-hangover spots in Scottsdale.,What are the best hangover spots in Scottsdale?,0.880271315574646,0.1428571428571428,19.0
It's your typical sports bar.,"It's your typical sports bar, you think.",0.9482051730155944,0.5,11.0
"GUYS, THE FRIES....what are you going to do about the soggy fries?",What do you do with soggy fries?,0.8852718472480774,0.3076923076923077,39.0
Went there for happy hour after work with my friend.,Went to happy hour with my friend after work.,0.8211172819137573,0.4615384615384615,29.0
Been coming here for 15 years.\n\nPro's\n- good food all around.,Been coming here for 15 years. Good food.,0.9360774159431458,0.5,24.0
Worst service EVER!,What is the worst service you have ever had?,0.7821763753890991,0.2,30.0
"The good: bartenders, \""ziparitas\"", certain food items.\n\nThe average: most of the food (let's be honest though, what do you expect out of bar food?","The good: bartenders, ``ziparitas '' certain food items. The average: most of the food (let's be honest though, what do you expect out of bar food)?",0.9046691060066224,0.72,10.0
Came here today with some colleagues for lunch.,Came here for lunch with some colleagues.,0.9552091360092164,0.5,18.0
Ordered a Focaccia sandwich.,A Focaccia sandwich was ordered.,0.9711898565292358,0.2857142857142857,21.0
Wings are ok but overall I hate Zipps.,"Wings are ok, but I hate Zipps overall.",0.9961068630218506,0.4545454545454545,17.0
Zipps is a good restaurant for a quick lunch.,Zipps is a good quick lunch restaurant.,0.9929873943328856,0.5,24.0
"Save your money, go elsewhere.Terrible service, terrible manager with terrible ethics.","Terrible service, terrible manager with terrible ethics, go elsewhere.",0.9180263876914978,0.4166666666666667,44.0
I was a loyal customer for over 2 years.,For over 2 years I have been a loyal customer.,0.948387622833252,0.4615384615384615,38.0
If I could give zero stars I would.,"If you could give me zero stars, what would you give?",0.8343151807785034,0.3076923076923077,21.0
Great hotel for cleanliness and convenience.,What are the best hotels for cleanliness and convenience?,0.8932579755783081,0.25,16.0
"Nice place, clean and quiet and room was nice and dark.","Clean and quiet, nice room, nice and dark.",0.8015376329421997,0.4,22.0
Melissa and Steve's wedding; what a great time with family and friends.,What is your review of Melissa and Steve's wedding?,0.847130537033081,0.25,57.0
My friend got married here over the weekend.,My friend got married on the weekend here.,0.9700209498405457,0.4545454545454545,13.0
Played an afternoon twilight round of golf with my son.,My son and I played an afternoon twilight round of golf.,0.9557641744613647,0.5,26.0
For money not a very good deal.,Not a good deal for money.,0.8793516159057617,0.4444444444444444,22.0
"Nice course, great deal on golfnow.com, & great scenery as you can see from the pics.\n\nOnly complaint is how they stack their tee times on top of each other.",\n\nOnly complaint is how they stack their tee times on top of each other in golfnow.com.,0.7772935032844543,0.3870967741935484,100.0
Moved into San Antigua apartment about six months ago.,"About six months ago, she moved to the San Antigua apartment.",0.8659144639968872,0.4285714285714285,49.0
"Absolutely, positively do NOT move here.",Do not move here positively.,0.8888701796531677,0.375,31.0
Your mother always taught you 'never judge a book by it's cover!',What is the best way to never judge a book by its cover?,0.7987555265426636,0.1904761904761904,25.0
I've lived at San Antigua for about 3 years.,For about 3 years I lived in San Antigua.,0.9543986320495604,0.3846153846153846,36.0
I was not impressed with this clinic.,I was not impressed with the clinic I visited.,0.944307267665863,0.5,12.0
This place argues with you allll the time.,This place argues all the time with you.,0.9437655210494996,0.4545454545454545,19.0
I love this clinic.,I love the clinic here.,0.95105242729187,0.2857142857142857,7.0
"$35 for 2 shirts, 2 pants and 1 sweater?","What is the cost of 2 shirts, 2 pants and 1 sweater?",0.8376057147979736,0.4615384615384615,17.0
Where in the world is Dr. Schwartz?,Where is Dr. Schwartz now?,0.9302269220352172,0.3333333333333333,17.0
Best dentist in Scottsdale!,Who is the best dentist in Scottsdale?,0.9197136759757996,0.375,13.0
This place is pretty much an easy three stars across the board.,This place is pretty much an easy three out of five star rating.,0.8177449107170105,0.4705882352941176,19.0
"Terrible service, mediocre food!\n\nOur waiter was a jerk!",Our waiter was a jerk!,0.7818763256072998,0.4444444444444444,36.0
Food ok but bad operation.,Food was ok but bad.,0.7547816038131714,0.4285714285714285,14.0
The experience we had was just fine.,"The experience we had was fine, he said.",0.8473830223083496,0.5,12.0
Was expecting a lot more for the price.,Was expecting a lot more.,0.8079051375389099,0.4444444444444444,14.0
The food was overpriced.,"The food was overrated, too expensive.",0.8459745645523071,0.4285714285714285,18.0
Last night we had the WORST dining experience ever!,What is the worst dining experience you have ever had?,0.8614237308502197,0.2666666666666666,33.0
Great experience  dining here.,Dining experience here is excellent.,0.9347164034843444,0.2857142857142857,20.0
We were recent guests at this restaurant.,We have recently been guests at this restaurant.,0.9234314560890198,0.5,10.0
I don't quite know how to rate Chart House.,How do you rate Chart House?,0.9460076689720154,0.25,21.0
Came for Happy Hour on Friday Sept 26.,Came on Sept. 26 for Happy Hour.,0.9002845287322998,0.3636363636363636,24.0
Good Networking Party tonight at Buster's.,What are the best networking parties at Buster's?,0.7914488315582275,0.1666666666666666,28.0
I really liked this place.,"I really like this place, it's nice.",0.7793679237365723,0.3333333333333333,12.0
"Another restaurant that, while living in AZ, was a family favorite of ours.",Another restaurant that we ate at while living in AZ was a family favorite.,0.969173014163971,0.4210526315789473,19.0
"Delicious food, delightful staff.",Delicious food and delightful staff.,0.9880360960960388,0.5,4.0
You know what I like about Buster's?,What is your review of Buster's?,0.7876843214035034,0.1818181818181818,21.0
I have two dogs.,I have two dogs. How do I deal with this situation?,0.7887999415397644,0.4,35.0
Quite possibly one of the loveliest pools around.,What are some of the loveliest pools in the world?,0.7890666723251343,0.3076923076923077,25.0
Spent a week there on business.,Spent a week on business there.,0.9668893218040466,0.5,12.0
"OK, I'm the outlier.","OK, I am an outlier.",0.9629493355751038,0.2857142857142857,5.0
This is made of cinderblock and cement.,This is made out of cement and cinderblock.,0.9874698519706726,0.5,21.0
Stayed here in March 2009.,Stayed in March 2009 here.,0.9876868724822998,0.4285714285714285,10.0
Warning: This rating is for SWB (southwestern bistro) on the Hyatt Regency property only.,This rating is only for SWB (southwestern bistro) on Hyatt Regency property.,0.9661144614219666,0.625,23.0
I wasn't to keen on this place as soon as we pulled up.,"As soon as we pulled up, I wasn't to keen.",0.856087327003479,0.5,41.0
One of the best resorts.,One of the best resorts in the world.,0.9772744178771972,0.5,13.0
This the best place to take a date on a Friday night!!!,What are the best places to go on a date on a Friday night?,0.8333233594894409,0.4375,16.0
"First of all, Scottsdale, AZ is BEAUTIFUL.","First, Scottsdale, AZ is beautiful.",0.9806456565856934,0.5,16.0
Well this is a rather tough review to give.,This is a rather tough review.,0.9126675128936768,0.5,14.0
"Love the resort, love the spa.","Love the resort, love the spa, love everything.",0.9679548740386964,0.5,17.0
We hit the jackpot with this place!,We hit the jackpot here!,0.93341863155365,0.5,13.0
It's just really really nice.,It is just really nice.,0.952244997024536,0.5,9.0
"wow...just, wow.\n\nthis place is over-the-top gorgeous.",Wow...just wow.\n\nthis place is over the top gorgeous.,0.9719851016998292,0.4,4.0
Hmmm... 3 or 4 Stars!?,Hmmm... 3 or 4 stars!?,1.0,1.0,1.0
The property is gorgeous.,The property is absolutely beautiful.,0.8817127346992493,0.5,17.0
Hyatt did make it right.,Hyatt has made it right.,0.9462965726852416,0.4285714285714285,4.0
Good location if you need to be downtown LA.,Which is the best location to be downtown LA?,0.9137240648269652,0.2857142857142857,24.0
The hotel ground and pool area is pretty nice and well kept .,"The hotel grounds and pool area are pretty nice and well kept, too.",0.9691803455352784,0.5,8.0
Larry Lesser is a great property manager!,What makes Larry Lesser a good property manager?,0.835648238658905,0.3636363636363636,19.0
This place is the new Chop & Wok.,This is the new Chop 'Wok place.,0.9737449884414672,0.5,14.0
Went here based on all the great Yelp reviews.,"Based on all the great Yelp reviews, I came here.",0.8928999304771423,0.4615384615384615,24.0
This place sucks.,This place sucks so bad.,0.8752701282501221,0.3333333333333333,7.0
Homey place with bad lighting.,Where is the homey place with bad lighting?,0.9423888325691224,0.4444444444444444,15.0
"Don't get me started on how much I love this place and its owner, Gary.",How much do I love this place Gary?,0.8369379043579102,0.3529411764705882,43.0
This used to be a wonderful restaurant.,This was once a wonderful restaurant.,0.8978418111801147,0.4444444444444444,7.0
We used to come here frequently for years.,For years we used to come here.,0.9264137744903564,0.5,31.0
BEST Chinese food ever!,What is the best Chinese food?,0.8542940020561218,0.25,22.0
"Not bad, but not good either.","Not bad, but not good.",0.9577562212944032,0.5,7.0
I love Steve's Cafe.,What is your review of Steve's Cafe?,0.8237681984901428,0.1,19.0
The Good:\nThe owners are super nice.,The Good : The owners are nice.,0.925683856010437,0.5,9.0
My boyfriend and I stayed here right around New Year's.,My boyfriend and I stayed here for the New Year's Eve.,0.9081552028656006,0.5,15.0
"Booked on priceline through \""Name your own price\"".",Booked on priceline through `` Name your own price ''.,0.9574183225631714,0.5,6.0
It was an ok place to stay for Thanksgiving weekend.,It's a good place to stay for Thanksgiving weekend.,0.8998822569847107,0.4615384615384615,7.0
I've stayed here several times over several years.,"Several times over the years, I've stayed here.",0.9366037845611572,0.5,35.0
The resort is dated and in need of updating.,The resort is dated and needs improvement.,0.857370138168335,0.4545454545454545,14.0
This is a really cool place.,This is really cool place to visit.,0.89433354139328,0.4444444444444444,11.0
"This review is mostly for the restaurant, Vista Verde (since I couldn't find an entry for them separately on yelp).","This review is mostly for the restaurant, Vista Verde (since I couldn't find an entry for them separately on yelp).",1.0000001192092896,1.0,0.0
The grounds are beautiful but the room is a motel 6 quality.,"The grounds are beautiful, but the room is a quality hotel 6.",0.9239359498023988,0.4666666666666667,15.0
Sitting out by the pool today and it sucked.,Today sitting out by the pool sucked so bad.,0.9262485504150392,0.5,22.0
"Grounds are pretty, dated property.",Grounds are pretty dated properties.,0.9559470415115356,0.4285714285714285,4.0
First time staying at the Scottsdale Resort and I have to say that overall it was a good experience.,What is your review of the Scottsdale Resort?,0.8424698710441589,0.08,76.0
I'd give Via Ventura 0 stars if I could.,"If you could give Via Ventura 0 stars, what would it be?",0.8516067266464233,0.3125,23.0
I've been here since 9/21/14.,"Since 9/21/14, I've been here.",0.9618552923202516,0.4285714285714285,26.0
This is the perfect european neighborhood bakery.,This is the perfect neighborhood bakery in Europe.,0.9819085001945496,0.5,19.0
"Best croissants outside of France, no exaggeration.",What are some of the best croissants outside France?,0.9181498885154724,0.3333333333333333,42.0
The previous owners were not friendly at all.,Previous owners were not friendly.,0.9666996598243712,0.4444444444444444,12.0
I will never return here!,I will never return to this place.,0.8033421039581299,0.5,12.0
Hands down the worst service I have ever received!,What is the worst service you've ever received?,0.8646618127822876,0.3076923076923077,14.0
Very nice neighborhood restaurant.,What is a very nice neighborhood restaurant?,0.8713384866714478,0.375,12.0
This has to be one of the worst restaurants in Scottsdale.,"This is one of the worst restaurants in Scottsdale, Arizona.",0.9664469361305236,0.5,17.0
Nothing Joyful about it.,"There is nothing Joyful about it, he said",0.7738193273544312,0.3333333333333333,19.0
One of the best shooting facilities I've seen in a long time.,One of the best shooting facilities I have ever seen.,0.9685438871383668,0.375,19.0
By far the best shooting range I've ever been to.,What is the best shooting range you have ever been to?,0.8624939918518066,0.4,14.0
This place is great.,This is a great place.,0.9237465858459472,0.2857142857142857,13.0
Shooting range is great\nSelection is great\nCustomer service is garbage.\n\nI would write up a long story about this place but this place isn't worth it.\nSo the short story is there were 10 employees standing around and not one asked if i wanted help.,"Shooting range is great\nSelection is great, customer service is garbage.\n\nI would write up a long story about this place but this place isn't worth it.",0.8314566016197205,0.4615384615384615,102.0
The actual shooting range is top notch.,The actual shooting range is very high quality.,0.9002835154533386,0.5,16.0
"Ok, overall I really like SGC a lot!","Overall, I like SGC a lot.",0.9485055208206176,0.4,13.0
Been a member for quite some time.,For quite some time have been a member.,0.939301609992981,0.5,31.0
This review is for the membership desk only.,This review is only for membership desk.,0.9706770777702332,0.5,12.0
Great place to come and shoot in A/C controlled ranges.,Where is the best place to shoot in A/C controlled ranges?,0.8540895581245422,0.4,21.0
I absolutely love Scottsdale gun club!!!,I absolutely love Scottsdale's gun club!,0.9870060682296752,0.5,4.0
Really just an awesome 1st impression based on the range alone.,"Based on the range alone, it's really an awesome first impression.",0.9348165392875672,0.4666666666666667,49.0
State-of-the-art facility with a wide range of  high quality firearms.,State-of-the-art facility with a wide variety of high-quality shotguns.,0.8590929508209229,0.4615384615384615,14.0
I've been to this location several times.,I have been to this place several times.,0.9141385555267334,0.5,10.0
"Where are the deli workers?\nSeriously, where are they?",Where is the deli worker?,0.8772521018981934,0.375,32.0
Bakery staff not friendly or helpful at all.,Bakery staff are not friendly or helpful.,0.9716213941574096,0.5,11.0
You get what you pay for - no-frills basics but it works.,"You get what you pay for, no frills, but it works.",0.8417456150054932,0.5,10.0
They move like sloths here.,They move here like sloths.,0.969490647315979,0.4285714285714285,10.0
I am a Breast cancer survivor.,I am a breast cancer survivor. What is the best way to deal with it?,0.7517096996307373,0.4,39.0
Fast very friendly service.,Very friendly service very fast.,0.9567884206771852,0.3333333333333333,16.0
Stopped by for lunch.,Stopped by for lunch today.,0.9416291117668152,0.5,6.0
"Bistro Classic pizza, followed by a pizzookie (ahem.. pizza cookie).","Bistro classic pizza, followed by pizza cookie (ahem..",0.9305900931358336,0.6363636363636364,21.0
"Its been awhile since I have been, but the food is really good.","It's been a long time since I've been, but the food is good.",0.9357608556747437,0.4444444444444444,19.0
"The service here is consistently good with attentive, attractive hosts (eye candy for everyone here).",The service here is consistently good with attentive and attractive hosts (eye candy for everyone here).,0.9983452558517456,0.8235294117647058,4.0
This is THE best restaurant I have ever been!!,What is the best restaurant you have ever eaten at?,0.7823834419250488,0.4615384615384615,16.0
Pretty solid pizza offerings here.,Pretty good pizza options here.,0.8480538129806519,0.4285714285714285,9.0
Best pizza in Phoenix!,What is the best pizza in Phoenix?,0.9123362302780152,0.375,14.0
The best pizza with exceptional service.,What are the best pizza brands with exceptional service?,0.8469781279563904,0.5,18.0
We went on a Saturday at 6.,We went at 6 a.m. on Saturday.,0.9078280925750732,0.4,15.0
This is a tough review to write.,This is a tough review.,0.8677082657814026,0.5,9.0
Close to restaurant perfection.,How close are we to restaurant perfection?,0.8793716430664062,0.375,13.0
If its italian night it's Oreganos hands down.,"If its Italian night, it's Oreganos down hands.",0.926720917224884,0.4545454545454545,12.0
"The best pizza in the Valley, hands down.",What is the best pizza in the Valley?,0.9541385173797609,0.4,22.0
Dear god I'm fat.\n\nOK.,"Dear God, I am fat.",0.8893917202949524,0.125,11.0
My favorite pizza joint in Scottsdale.,What are the best pizza joints in Scottsdale?,0.8802360892295837,0.1666666666666666,17.0
Love this place!,Love this place so much!,0.9181084036827089,0.3333333333333333,8.0
I love this place!,I love this place so much!,0.916284203529358,0.4285714285714285,8.0
"I went here for my birthday, and got violently sick.",I went here on my birthday and got sick. What should I do?,0.820559024810791,0.4666666666666667,22.0
They have some really original combinations.,It has some really original combinations.,0.9081608653068542,0.5,6.0
Oreganos is very unique Italian eatery.,Oreganos is an unique Italian restaurant.,0.9153531789779664,0.5,11.0
Expect the slowest service you have ever seen.,Expect the slowest service you've ever seen in your life.,0.9674581289291382,0.3846153846153846,16.0
This is a tough one for me.,This is a tough one.,0.8710376620292664,0.5,7.0
This place is closed.,This place is closed now,0.846717357635498,0.5,4.0
Nicest Walmart ever!,What is the nicest Walmart?,0.8449772596359253,0.1428571428571428,19.0
"Pretty fancy for a Walmart, but being sold out of frozen vegetables at noon on a Monday?",Why is Walmart selling out of frozen vegetables at noon on a Monday?,0.882228672504425,0.45,28.0
"When I shop at WalMart, this is one of my favorite locations.",This is one of my favorite WalMart stores.,0.8455069065093994,0.4285714285714285,35.0
This is my favorite Walmart in the Valley.,Which is the best Walmart in the Valley?,0.8548576831817627,0.3636363636363636,14.0
Really bad  customer service.On 1/08/15 me and my wife visited Walmart.,"On 1/08/15, me and my wife visited Walmart and got really bad customer service.",0.942419171333313,0.5,64.0
great product good price ---HORRIBLE business ethics.,Great product good price.HORRIBLE business ethics,0.972069263458252,0.4444444444444444,6.0
Rude and inconsiderate... they do not even return calls.,They are rude and inconsiderate... they don't even return calls.,0.9493708610534668,0.6363636363636364,12.0
Great pizza...but as another reviewer mentioned -- they are a bit feisty.,"Great pizza... but as another review mentioned, they are a bit feisty.",0.9903723001480104,0.5,6.0
USE to be the best Pizza in town.,What is the best pizza in town?,0.8510637283325195,0.3636363636363636,9.0
Worst place ever.,What is the worst place in the world?,0.7724939584732056,0.25,23.0
Is it the Ray's from New York?,Are Ray's from New York?,0.8943237066268921,0.5,8.0
Most disqusting pizza I have ever tasted.,What is the most disquisting pizza you have ever eaten?,0.7506356239318848,0.3076923076923077,21.0
"Maybe I should have tried the pizza and not a sandwich.....\n\nI usually don't write reviews after one visit but this was so bad, I can't wait.","I usually don't write reviews after one visit but this was so bad, I can't wait to try another pizza.",0.8518685102462769,0.4666666666666667,84.0
I love Ray's pizza.,What is your review of Ray's Pizza?,0.8060345649719238,0.1,20.0
"Can't go wrong here, excellent every time!","Can you go wrong here, excellent every time?",0.7926682829856873,0.5,5.0
Leaves a lot to be desired.,Leaves much to be desired,0.78553307056427,0.375,6.0
Its hard to find good pizza in Scottsdale.,Where can I get good pizza in Scottsdale?,0.9143232107162476,0.2307692307692307,15.0
"Great wings, pizza & calzone.","Great wings, pizza, and calzone.",0.9849331378936768,0.4285714285714285,4.0
North Scottsdale Animal Hospital is the best!,What is the best North Scottsdale animal hospital?,0.937107801437378,0.5,32.0
Love this vet.,Love this vet so much,0.9477964639663696,0.3333333333333333,8.0
Extremely bad customer service!,Why is customer service so bad?,0.7653095722198486,0.1111111111111111,19.0
Don't ever buy s costume here.,Don’t ever buy costumes here.,0.8177214860916138,0.375,4.0
"In April, I ordered, and completely paid for two chairs.",In April I ordered and paid for two seats.,0.8379535675048828,0.4615384615384615,17.0
It has gone down hill over the years.,"Over the years, it went down hill.",0.8680516481399536,0.3636363636363636,31.0
The lady that helped me was excellent.,The lady who helped me was very helpful.,0.8828445076942444,0.5,12.0
Just moved out here from San Francisco.,Just moved from San Francisco to here.,0.9714199304580688,0.4,17.0
Stay as far away as you can!,How can I stay as far away as I can?,0.8117883205413818,0.4,15.0
Nadya is amazing.,Nadya is an amazing woman.,0.8928948044776917,0.3333333333333333,9.0
"Nadya is an old school, from the ground up, tailoring seamstress.",Nadya is an old school tailoring tailor.,0.8899987936019897,0.3846153846153846,29.0
Very high gas prices at this convenient location.,"In this convenient location, very high gas prices.",0.968774676322937,0.4545454545454545,41.0
"Good Lunch specials, pretty standard fare.","Lunch specials are good, pretty standard fare.",0.9478514194488524,0.4444444444444444,14.0
Streets of New York is an awesome place for lunch (and I would guess it's also great for dinner but more pricey).,Streets of New York is an awesome place for lunch (and I would guess it's also great for dinner but more pricey).,1.0,1.0,0.0
"I have eaten in, and done delivery now.",I have eaten and now done delivery.,0.9037480354309082,0.5,9.0
This was some of the best pizza I've had.,What is the best pizza you have ever eaten?,0.8400238752365112,0.2,29.0
Its always hit or miss.,Its always a miss or a hit.,0.8858956694602966,0.375,10.0
I've filled up several times at this gas station.,I've filled up a gas station several times.,0.957255721092224,0.4166666666666667,26.0
Poor location of pumps.,The poor location of pump.,0.9501307010650636,0.5,6.0
Love their ham and cheese sandwiches!,What do you like about ham and cheese sandwiches?,0.8056178092956543,0.25,20.0
Been coming here for years!\n\nThe people who own it are great!,The people who own it are great!,0.7750004529953003,0.5,31.0
This little gem is a new favorite of ours.,This little gem is my new favorite.,0.94257915019989,0.4545454545454545,10.0
I've been here twice.,I have been here twice.,0.9725464582443236,0.5,3.0
5 stars for a kid's pizza place you say?,What is your review of a kid's pizza place?,0.8003519773483276,0.2,25.0
Great place to take kids in the hot summer!\nGreat place for birthday parties!,Where is the best place to take kids on a birthday party in the summer?,0.7595066428184509,0.3684210526315789,54.0
I love this swim school.,I love the swim school here.,0.9565727114677428,0.375,7.0
I looooove Corner Deli!!!,I am in love with Corner Deli!,0.8348463177680969,0.2222222222222222,14.0
A great little place for lunch in Kierland.,Where is the best place to eat in Kierland?,0.7935844659805298,0.1333333333333333,21.0
Slowest delivery ever!,What is the slowest delivery ever?,0.8659369349479675,0.2857142857142857,14.0
I didnt feel the need to call Stu.,Why don't I call Stu?,0.81186443567276,0.1818181818181818,22.0
The Owner of this business is not an honorable person .\nHe kept our drapes and is not cooperating with us to get them back.\nHe has either sold or destroyed our $12k worth of drapes.\n\nThis has never happened to us and we want to warn\nThe public that this is a shady business .\nStay away from this place,The owner of this business is not an honorable person. He kept our drapes and is not cooperating with us to get them back.,0.8604583740234375,0.4130434782608695,187.0
OK... lets start with the obvious... they aren't cheap.,OK... lets start with the obvious... they are not cheap.,0.988959014415741,0.7272727272727273,2.0
Sam's Club or Costco?,Which one is better: Sam's Club or Costco?,0.9613226652145386,0.5,21.0
Totally burned off on SAM's.,Totally burned off by SAM.,0.9137006402015686,0.4285714285714285,4.0
